date,target_5tc,source,source_sentence,tc_lag_1,tc_lag_2,tc_lag_3,tc_lag_4,tc_mean_4,tc_std_4,target_date,target_next_5tc,days_to_target
2021-03-08,14794.0,https://www.drycargomag.com/dry-bulk-week-9-2021,"Gaining $920 on the last trading day of the week the Capesize 5TC settled at $14,794, which reflected the solid trading activity.",11934.0,14224.0,10304.0,15675.0,13034.25,2384.2455655126314,2021-03-15,16741.0,7.0
2021-03-15,16741.0,https://www.drycargomag.com/dry-bulk-week-10-2021,"Dry Bulk: Week 10 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 10 15 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize It was another rollercoaster week with high activity on the west Australia and Brazil to China routes. The Capesize 5TC opened the week at $14,794 to move quickly up to $17,889 at midweek before tailing off towards the weekend at $16,741. While the Transatlantic C8 was a calm seas story, the ballaster C14 and the trans-Pacific C10 routes drove rates hard and attracted tonnage for their region with values stalling out on Wednesday. On the ballaster route the tonnage levels remain substantial, with some suggestion of a lack of cargo for end March dates. In the Pacific, the West Australia to China C5 hit a high of $9.623 this week before coming off to settle at $9.155. With the commodity markets and the smaller vessel sizes still pushing up the Capesize sector is feeling supported. The values are ebbing and flowing with strength which is unusual for this time of the year. Capes are being heard taking unusual cargoes along several new routes as Owners, traders, and Charterers grapple with this exciting 2021 market they find themselves in. Panamax It has been an interesting week, where the Atlantic appeared to have a positional divide with the north Atlantic tonnage under pressure due to lack of demand. This resulted in fixtures on delivery at loadport basis seeming to be the norm for trans-Atlantic rou",14794.0,11934.0,14224.0,10304.0,12814.0,2080.3044648960995,2021-03-22,19437.0,7.0
2021-03-22,19437.0,https://www.drycargomag.com/dry-bulk-week-11-2021,"Dry Bulk: Week 11 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 11 22 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A steady build for the Capesize market saw the 5TC lift $2,696 to settle the week at $19,437.",16741.0,14794.0,11934.0,14224.0,14423.25,1978.6768937853349,2021-03-29,19014.0,7.0
2021-05-10,41514.0,https://www.drycargomag.com/dry-bulk-week-18-2021,"Dry Bulk: Week 18 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 10 May 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has been trading strongly at lofty levels this past week. The 5TC opened the week at $40,608, peaked at $44,817 mid-week before finally retracing to take a breather at $41,514. The market has been hiking higher since the beginning of April to reach levels not seen in the past decade. While the draw back late in the week was significant, the market remains poised and primed for further healthy trading levels. As usual, the Pacific basin was the busier region for vessels with strong cargo flow coming from the major charterers. With iron ore prices touching $200 pmt yesterday, the cost of shipping a 170,000mt 10% cargo on the West Australia to Qingdao C5 route closed the week at $14.427. Further west in the Atlantic Basin, cargo volumes are heard to be sparse. However, the Transatlantic C8 still commands a solid $41,325 as the vessel to cargo ratio remains precarious and prone to imbalances. The Capesize market has finally taken a break from its stellar run, reminiscent of older times. There are surely more twists and turns in this wild ride to be seen. But as other markets continue to push higher, there may be a good case to say the upward trajectory may soon return. Panamax The Panamax market remained fundamentally firm all week, this is despite ",34762.0,23911.0,19014.0,19437.0,24281.0,7330.163390630069,2021-05-17,34542.0,7.0
2021-06-07,20933.0,https://www.drycargomag.com/dry-bulk-week-22-2021,"Dry Bulk: Week 22 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 22 07 June 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market found little to support levels this week as a steady slide in rates saw the 5TC drop $4,681 over the week to settle at $20,933.",34542.0,41514.0,34762.0,23911.0,33682.25,7273.666309594723,2021-06-14,27752.0,7.0
2021-07-19,28572.0,https://www.drycargomag.com/dry-bulk-week-28-2021,"Dry Bulk: Week 28 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 28 19 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a week of eroding value across all regions as the 5TC lowered $2,430 week on week to settle at $28,572.",29106.0,27752.0,20933.0,34542.0,28083.25,5597.537278422836,2021-07-26,32469.0,7.0
2021-07-26,32469.0,https://www.drycargomag.com/dry-bulk-week-29-2021,"Dry Bulk: Week 29 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 29 26 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market drifted sideways lacking a strong directional lead most of the week, with gains towards the end the 5TC average settling at $32,469 to close the week, up almost $4,000.",28572.0,29106.0,27752.0,20933.0,26590.75,3812.7186603961914,2021-08-02,35713.0,7.0
2021-08-02,35713.0,https://www.drycargomag.com/dry-bulk-week-30-2021,"Dry Bulk: Week 30 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 30 02 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market strengthened this week as Pacific routes were affected by weather incidents pushing the 5TC up $3,244 week on week to settle at $35,713.",32469.0,28572.0,29106.0,27752.0,29474.75,2072.3846771292215,2021-08-09,36150.0,7.0
2021-08-09,36150.0,https://www.drycargomag.com/dry-bulk-week-31-2021,"Dry Bulk: Week 31 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 31 09 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market broke out of its recent range this week as the 5TC peaked on Thursday before easing Friday slightly down at $36,150. The Pacific routes strengthened throughout the week but softened abruptly on Friday for the Transpacific C10 to be down 485 week on week to $44,928. The Brazil to China C14 was the main mover settling at $34,990 on Friday, still a significant discount to the Pacific. The North Atlantic region continues to be the laggard as vessel and cargo counts remain perilously low. Panamax We have seen more activity this week in the build up to holidays in Singapore and Japan with both owners and charterers looking to find cover. The Black Sea grain season is fully underway and charterers have been busy sourcing tonnage from Asia. A 76,000-dwt was rumoured to have been placed on subjects basis delivery passing Singapore 10-11 August via the Black Sea redelivery Singapore-Japan at $31,000. Also a 82,0000-dwt was rumoured to have been fixed basis sailing Singapore with prompt dates for a trip via East Coast South America with redelivery Singapore-Japan range at $33,500. An 83,000-dwt open Rotterdam 12-16 August was rumoured to have been fixed for a trip via the Baltic with redelivery India at $55,000. In Asia an 82,000-dwt was fix",35713.0,32469.0,28572.0,29106.0,31465.0,3316.0141736729634,2021-08-16,39526.0,7.0
2021-08-31,51099.0,https://www.drycargomag.com/dry-bulk-week-34-2021,"Dry Bulk: Week 34 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 34 31 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Both the overall index and 5 time charter (5TC) average climbed back to positive territory at the end of the week after a mid-week decline. BCI closed the week at 6162, which is slightly higher than the Monday opening at 6114. The 5TC recorded an improvement of $986 to $51,099 on Friday. The key indicator, C5 west Australia to China run, slipped under $15 whilst the related transpacific round voyage was now at $47,592 for a 35 to 45 days trip. C3 Tubarao to Qingdao run recorded $35.77 on voyage basis whilst the related China-Brazil round trip reflected the voyage level at $47,060. During the week, there were rumours of a Capesize vessel being primed to transport containers. The implications could be big for the Capesize and Container markets, if it can be concluded, from both short and long-term perspectives. Panamax The Panamax market continued its upward trajectory this week, mostly driven by a Pacific market with a pick-up in demand from all the load origins. Noticeably too was the impact that congestion in China was having for tonnage availability, along with early signs of activity emerging from the US Gulf for October arrival dates and beyond. The Atlantic - and in particularly the North Atlantic - remained under pressur",39526.0,36150.0,35713.0,32469.0,35964.5,2886.778192610807,2021-09-06,46647.0,6.0
2021-11-01,36065.0,https://www.drycargomag.com/dry-bulk-week-43-2021,"Dry Bulk: Week 43 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 43 01 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was in dire straits this week as tonnage levels were heard to be building while many areas had minimal activity as the 5TC dropped -15,398 to $36,065 week on week. The Pacific Basin was under pressure earlier on in the week but did find a floor mid-week, albeit at a significant discount to the Atlantic Basin. The Transpacific C10 ended the week on an upbeat at $32,979, while the Transatlantic C8 struggled the whole week to find a footing coming off -4300 on Friday alone to settle at $41,600. The large disparity between the Pacific and Atlantic oceans made for difficulties throughout the week in pricing the minimal Atlantic business available, which was compounded when combined with the strong backwardation in the paper markets for the remainder of Q4. Trade from Brazil to China lowered severely throughout the week with the ballaster timecharter route C14 dropping to $28,195. While rates have now halved from their highs in early October, levels are still thought to be robust and we are only part way through the Q4 high season. Panamax The week has seen a large drop in rates across all of the routes, which was not helped by a lack of activity in the first half. With new lows, however, there has been an increase in cargo quoted – enough to sustain the present levels at least for now. There has been some ",83865.0,61309.0,46647.0,51099.0,60730.0,16599.7039732641,2021-11-08,27199.0,7.0
2022-01-10,19176.0,https://www.drycargomag.com/dry-bulk-week-1-2022,"Closing out 2021 at $19,176 the Cape 5TC ended its first week in 2022 at $20,167.",40035.0,29938.0,27199.0,36065.0,33309.25,5817.512433735461,2022-01-17,12407.0,7.0
2022-01-17,12407.0,https://www.drycargomag.com/dry-bulk-week-2-2022,"Dry Bulk: Week 2 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 2 17 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a somewhat traditional post-holiday Q1 drop as the 5TC descended -7760 over the week to settle at $12,407.",19176.0,40035.0,29938.0,27199.0,29087.0,8609.594841415788,2022-01-24,7390.0,7.0
2022-01-24,7390.0,https://www.drycargomag.com/dry-bulk-week-3-2022,"k 3 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 3 24 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was little support to be found for the Capesize market over the last week as dwindling rates and rising bunker prices slashed earnings for owners with the 5TC Weighted Average dropping to $7,390. The Pacific had little further left to drop as the transpacific C10 was priced at sub operating expense levels of $4,200. The Atlantic basin has fared slightly better, yet very few fixtures were heard. The Transatlantic C8 lowered - $8,100 over the week to settle at $11,200. Fronthaul business was more difficult to place over the week as shorter duration variants were seen to lower their values quicker, while longer haul trips proved more resistant to the negative sentiment. The negative sentiment ultimately proved too much for the C9 route and by the end of the week closed at $27,950, down -$7,825. The high price of fuel bunkers is coming at an inopportune time as they now take a large portion of voyage rate value having a detrimental effect on voyage rates. Both the West Australia to Qingdao C5 at $6.786 and the Brazil to China C3 at $17.28 came under heavy pressure. Panamax It was a further week in the doldrums for the Panamax market, as thin cargo volumes versus a long tonnage count continued to negatively impact the market. A distinct lack of mineral requirements in the North Atlantic only hindered matters. A 81,000-dwt settling for $18,50",12407.0,19176.0,40035.0,29938.0,25389.0,12142.657726653859,2022-01-31,8918.0,7.0
2022-01-31,8918.0,https://www.drycargomag.com/dry-bulk-week-4-2022,"Dry Bulk: Week 4 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 4 31 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market looked to have found a bottom by week’s close as rates descended throughout before bouncing back a little at the end. The 5TC weighted average opened the week at $7,390, descended to a low of $5,826 before settling at week’s end to $8,918. Both the Transpacific C10 and Brazil China C14 ballaster route priced below the index during the week both showed upticks to close at $6,963 and $8,023 respectively. The Transatlantic C8 continues to command a premium over the other regions yet was largely left unaffected over the week as the route closed at $11,325, up +125 compared to end of last week. West Australian miners were mildly active with fixtures over the last few days but were largely in the driving seat pushing down prices and providing meagre returns to owners as the C5 closed at $7.523. With the rates finding a floor, there is mixed views on whether there is any drive to lift rates from the doldrums. However, as Chinese New Year is about to begin many in the market will go quiet during this time so odds are stacked against any revival. Panamax It proved to be another week of further considerable losses for the Panamax market, retracting back to values witnessed in Q2 2021. With countless ballasting and spot tonnage unfixed, resistance from owners was scarce as tonnage far outweighed demand. This result",7390.0,12407.0,19176.0,40035.0,19752.0,14358.504262863407,2022-02-07,10302.0,7.0
2022-02-07,10302.0,https://www.drycargomag.com/dry-bulk-week-5-2022,"Dry Bulk: Week 5 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 5 07 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market traded sideways this week as the 5TC closed at $10,302, an improvement of +1384 over the week.",8918.0,7390.0,12407.0,19176.0,11972.75,5241.134697435916,2022-02-14,15397.0,7.0
2022-02-14,15397.0,https://www.drycargomag.com/dry-bulk-report-week-6-2022,"Activity was clearly seen to be elevated as the Capesize 5TC rose +5095 over the week to close on a mild Friday at $15,397.",10302.0,8918.0,7390.0,12407.0,9754.25,2131.2050386264254,2022-02-21,13888.0,7.0
2022-02-21,13888.0,https://www.drycargomag.com/dry-bulk-week-7-2022,"Closing Friday some reprieve was found as the Capesize 5TC closed on a positive up note +1888 to settle at $13,888.",15397.0,10302.0,8918.0,7390.0,10501.75,3473.452881020076,2022-02-28,14026.0,7.0
2022-03-28,15648.0,https://www.drycargomag.com/dry-bulk-week-122022,"Dry Bulk: Week 12/2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12/2022 28 March 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had to contend with volatile bunker concerns once again as the 5TC lost $5956 week on week to close at $15,648.",22195.0,14026.0,13888.0,15397.0,16376.5,3938.351812624159,2022-04-04,15460.0,7.0
2022-05-03,17713.0,https://www.drycargomag.com/dry-bulk-week-17-2022,"Dry Bulk: Week 17 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 / 2022 03 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had a positive week overall with the BCI and 5TC route average at 2003 points and $16,609, closing at 2,136 and $17,713. The first half of the week remained positive amid strong support from the Pacific. The C5 West Australia to China trade continued to climb from last week, but lost ground from the high of $12.245 gradually to below $12 by the weekend. It was reported that in first quarter of 2022, China’s iron ore imports from Brazil were down a massive 24% year-on-year, which was still significantly higher than the volumes from Australia. Later in the week the market saw increased enquiry from Brazil, as well as west coast Africa. The C3 Brazil to Qingdao run settled at $25.457 on Friday, which was a decline of close to a dollar compared with Monday. The north Atlantic region was generally balanced, brokers said. The market will return on Tuesday after a long weekend in both the east and west. Panamax Overall, the Panamax market returned a lacklustre week with momentum lacking. The Atlantic market contracted early on, then rebounded, as the week ended and bids in the north returned a little stronger. An 81,000-dwt delivery Continent fixed midweek a fronthaul trip via US Gulf redelivery China at $37,000, typifying the mean ave",15460.0,15648.0,22195.0,14026.0,16832.25,3647.814174269298,2022-05-09,24002.0,6.0
2022-05-09,24002.0,https://www.drycargomag.com/dry-bulk-week-18-2022,"Dry Bulk: Week 18 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 18 / 2022 09 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has made the most of the short working week as rates have lifted strongly, with the 5TC now residing at $24,002 - up $6262 week on week. The positive market sentiment was largely Pacific led yet that didn’t stop the Atlantic Basin and ballaster trades from getting in on the act, as all regions posted big gains. Cargo levels in the north Atlantic are heard to be poor yet a wide range of rate levels have been mentioned as the market struggles for visibility in the region as usual. The Transatlantic C8 now sits discounted at $17,200 to the Ballaster C14 at $22,018, while the Transpacific commands a premium at $27,754. A big mover and the focus of much market attention is the Backhaul C16 at $18,475, currently pricing above the Transatlantic C8. Coal flows continue to be strong, boosting this feeder route into Europe largely due to the current geopolitical situation. The Capesize market flow remains anything but normal currently as premium and discount routes appear to be swinging and unstable. Panamax A midweek physical and FFA surge gave the Panamax market some much needed impetus following a few fragmented weeks owing to holidays. Improved demand from the Americas proved to be a key catalyst to gains in most markets this week as EC South America grain impacted the gai",17713.0,15460.0,15648.0,22195.0,17754.0,3131.6573886681786,2022-05-16,32733.0,7.0
2022-05-16,32733.0,https://www.drycargomag.com/dry-bulk-week-19-2022,"Dry Bulk: Week 19 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 19 / 2022 16 May 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market had the wind in its sails as rates jumped in all regions. The 5TC ended the week at $32,733, a rise of 8731 week on week. While the Shanghai Covid situation continues to hamper vessel movements across all sectors, the Capesize market appears able to push as good tonnage demand comes from Brazil and Australia. The C5 West Australia to China route now sits at $15.077 - and the C3 Brazil to China route at $34.64 - both just off their high attained on Thursday for the year. These voyage levels equate to C14 Brazil China ballast of $31,050 and C10 Transpacific of $37,792. The Backhaul C16 continues to amaze and disrupt, settling the week at $28,500, over $5,000 above the Transatlantic C8, with some suggesting this is the new fronthaul route. This high valuation continues to be largely driven by coal demand to Europe as energy prices remain at high levels. Panamax It was a mixed week on the BPI. After a positive start, activity and sentiment softened at close. In the North Atlantic an 80,000-dwt open Spain fixed a trip North Coast South America to Saudi Arabia with redelivery Skaw-Passero at $28,000. A 85,000-dwt open Jorf Lasfar fixed via North Coast South America to India at $45,000. In East Coast South America activity slowed, but a 81,000-dwt fixe",24002.0,17713.0,15460.0,15648.0,18205.75,3996.687993409876,2022-05-23,37538.0,7.0
2022-06-13,19665.0,https://www.drycargomag.com/dry-bulk-week-23-2022,"Dry Bulk: Week 23 / 2022 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 / 2022 13 June 2022 Dry Bulk | Shipping & Transport Capesize The Capesize market softened this week as global market concern’s kept the headwinds coming. The softening of values was felt across all Capesize 5TC routes as the index lowered throughout the week by -4609 to $19,665. Friday saw a slight uptick in value but little could be read into it at this stage. The impact of sharply rising fuel prices countered much of the slide in rate levels on voyage routes as the main Capesize volume routes Brazil to China C3 and West Australia to China C5 settled at $31.37 and $12.495 respectively. While some routes like Indonesian to India for coal remain relatively busy the overall fixture volume in the Pacific remains insufficient to push the market. There are said to be some pockets of resistance emerging from owners in the Pacific. The ballaster lineup is heard to be well-stocked currently. This is keeping the Atlantic routes well tonnaged which lessens the possibility for any dramatic sparks in value. With the large Posidonia event currently being held in Greece, this week’s attention is surely distracted, while next week it should be back to all hands on deck. Panamax Another week interrupted by holidays in Asia and Europe, combined with many market players in Greece for Posidonia, that has led to a rather lacklustre seven days with falling sentiment, rising tonnage lists and subsequently fal",37538.0,32733.0,24002.0,17713.0,27996.5,8854.020875662462,2022-06-20,24776.0,7.0
2022-06-20,24776.0,https://www.drycargomag.com/dry-bulk-week-24-2022,"Amongst this turmoil the sector managed to find a floor under its recent softening as sentiment improved in the latter part of the week with the Capesize 5TC lifting $5,111 over the week to finish at $24,776.",19665.0,37538.0,32733.0,24002.0,28484.5,8121.822476103091,2022-06-27,19875.0,7.0
2023-02-20,2246.0,https://www.drycargomag.com/dry-bulk-shipping-report-0723,"Dry Bulk Shipping Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Shipping Report 20 February 2023 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was an overriding negative sentiment in the sector this week as the Cape 5TC average fell from $4,432 to $2,246 on Friday. This was largely led by the Atlantic and a number of fixtures are down significantly. However, it was also due to a lack of cargoes available. Owners are reportedly considering idling tonnage to wait out a recovery. The Pacific was busy with all of the miners in the market throughout the week, but the C5 route was fixing at $6.30 at the start to $6.05 by the end. There was very little activity from Brazil, with fixtures for end March dates reported in the region of $16.25. There were backhaul cargoes reported at fixed negative $10-12,000, but cargoes from Canada and Colombia to the Far East dragged the market down. With the onset idling tonnage, a recovery is not expected by Owners to be on the immediate horizon. Without fresh cargoes away from the usual West Australia - and shorter runs - the current low returns may continue. However, some were reporting a floor may have been reached. Panamax A healthy amount of activity, but overall rates remained under downward pressure in most areas. The Atlantic saw a reasonable amount of volume from South America and rates were seen basis delivery EC South America in the mid $14,000s plus mid $40",17965.0,24209.0,19875.0,24776.0,21706.25,3318.511250043711,2023-02-27,5271.0,7.0
2026-02-09,26468.0,https://www.drycargomag.com/baltic-exchange-dry-bulk-weekly-report-0626,"Baltic Exchange: Dry Bulk Weekly Report About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Baltic Exchange: Dry Bulk Weekly Report 09 February 2026 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market endured a broadly softer week, with sentiment cooling across both the Pacific and Atlantic as the BCI 182 5TC slid from the low $31,000s to finish closer to $26,468.",23879.0,23697.0,23509.0,18015.0,22275.0,2844.0145334837275,2026-02-16,28849.0,7.0
