observation_id,source_file,source_file_type,api_snapshot_timestamp,observation_timestamp,ais_received_timestamp,freshness_minutes,imo,mmsi,vessel_name,vtype_raw,vtype7_bulk_candidate,lat,lon,speed,course,nav_status,destination,zone_name,source,raw_record_index,exact_duplicate_observation,imo_observation_sequence,ext_mmsi,ext_vessel_name,ext_vtype_raw,vessel_type,callsign,dwt,gt,built,draught,size_a,size_b,size_c,size_d,flag,ext_destination,eta,current_port,current_port_id,current_port_unloco,current_port_country,current_port_arr_utc,last_port,last_port_id,last_port_unloco,last_port_country,last_port_dep_utc,next_port,next_port_id,next_port_unloco,next_port_country,next_port_eta_utc,avg_sog,max_sog,distance_covered,wind_knots,wind_direction,humidity,pressure,temperature,visibility,_merge,extended_metadata_available,derived_vessel_class,vessel_age_years,metadata_fields_available,metadata_completeness_ratio,is_bulk_carrier,is_extended_verified,is_recent_6h,usable_bulk_observation,next_port_eta_datetime
zone_australia_gladstone_hay_point_20260828T041615Z.json_21,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:35Z,68.66666666666667,9877872,538009641,SDTR ERICA,7,True,-23.85242,151.61422,0.0,231.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,21,True,1,538009641.0,SDTR ERICA,7.0,Cargo,V7A4987,,,,12.5,195.0,32.0,4.0,32.0,MH,AU AMR>AU GLT,2026-08-24T14:45:00.000Z,,,,,,HUANGHUA,4153.0,CNHNH,China,2026-08-03T04:28:41Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-24T14:45:00Z,10.1,14.3,5051.14,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,,4,0.5714285714285714,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_22,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:49Z,68.43333333333334,9607136,564856000,RTM DHAMBUL,7,True,-23.83336,151.51863,0.0,251.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,22,True,1,564856000.0,RTM DHAMBUL,7.0,Cabu Carrier,9V2783,70373.0,38800.0,2013.0,11.9,195.0,30.0,22.0,10.0,SG,AU GLT,2026-08-27T06:00:00.000Z,,,,,,WEIPA,201.0,AUWEI,Australia,2026-07-24T12:47:35Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-27T06:00:00Z,11.5,14.8,8356.05,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,13.0,7,1.0,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_23,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:34Z,68.68333333333334,9523201,413985000,YUN LONG FENG,7,True,-23.8292,151.58686,0.1,119.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,23,True,1,413985000.0,YUN LONG FENG,7.0,Cargo,BRPH,,,,7.3,193.0,32.0,12.0,20.0,CN,AU GLT,2026-08-21T09:00:00.000Z,,,,,,RIZHAO,4098.0,CNRZH,China,2026-08-02T23:04:35Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-21T09:00:00Z,10.5,13.7,4454.23,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,,4,0.5714285714285714,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_24,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:29Z,77.76666666666667,9708318,636016900,CAROLA,7,True,-23.89876,151.57304,0.2,146.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,24,True,1,636016900.0,CAROLA,7.0,Cargo,D5II3,,,,9.5,200.0,25.0,21.0,11.0,LR,TW TXG>AU GLT,2026-08-12T11:00:00.000Z,,,,,,TAICHUNG,411.0,TWTXG,Taiwan,2026-07-30T16:44:36Z,,,,,,11.8,14.8,3863.37,12.0,NE,67.0,1022.4,20.5,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_25,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:10:53Z,125.36666666666666,9747390,538006474,DSI PEGASUS,7,True,-23.79018,151.18005,0.0,127.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,25,True,1,538006474.0,DSI PEGASUS,7.0,Cargo,V7CG4,,,,12.8,171.0,29.0,22.0,10.0,MH,AU GLT,2026-08-20T07:30:00.000Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-24T06:04:00Z,LIANYUNGANG,4174.0,CNLYG,China,2026-08-04T01:36:37Z,,,,,,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_26,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:12:09Z,4.1,9934204,477833200,JOSCO LIUZHOU,7,True,-23.82068,151.24364,0.0,140.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,26,False,1,477833200.0,JOSCO LIUZHOU,7.0,Cargo,VRUS9,,,,7.1,171.0,29.0,19.0,13.0,HK,GLADSTONE,2026-08-13T03:30:00.000Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-26T22:08:25Z,DONGJIAKOU,4206.0,,China,2026-07-30T06:24:37Z,,,,,,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_27,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:19Z,70.93333333333334,9894818,538009407,DESERT NAMULI,7,True,-23.82325,151.24626,0.0,139.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,27,True,1,538009407.0,DESERT NAMULI,7.0,Cargo,V7A4695,,,,6.8,170.0,29.0,10.0,22.0,MH,AU GLT,2026-08-12T13:45:00.000Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-26T20:25:45Z,TIANJIN,420.0,CNTXG,China,2026-07-18T12:44:26Z,,,,,,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_28,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:02:43Z,13.533333333333331,9581693,538005240,BOUGAINVILLE,8,False,-23.39355,151.03146,0.1,195.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,28,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_29,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:57:32Z,18.716666666666665,9990703,563266600,KARLA BULKER,7,True,-23.85173,151.31262,0.0,80.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,29,True,1,563266600.0,KARLA BULKER,7.0,Cargo,9V9536,,,,6.3,154.0,29.0,10.0,20.0,SG,AU GLT,2026-08-26T05:00:00.000Z,,,,,,HIGASHIHARIMA,4389.0,JPHHR,Japan,2026-08-13T08:04:45Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-26T05:00:00Z,12.4,15.8,3861.59,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,4,0.5714285714285714,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_30,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:25Z,69.83333333333333,9689897,565285000,STRATEGIC HARMONY,7,True,-23.85092,151.47758,0.0,86.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,30,True,1,565285000.0,STRATEGIC HARMONY,7.0,Cargo,9V2289,,,,6.8,155.0,25.0,10.0,20.0,SG,GLADSTONE,2026-08-21T12:00:00.000Z,,,,,,LUMUT,5726.0,MYLUM,Malaysia,2026-08-01T09:13:54Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-21T12:00:00Z,9.8,13.8,3925.87,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,,4,0.5714285714285714,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_31,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:08:40Z,7.583333333333333,9947768,636093091,BBC URANUS,7,True,-23.83291,151.26311,0.0,109.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,31,False,1,636093091.0,BBC URANUS,7.0,Cargo,5LFA7,,,,8.9,151.0,28.0,18.0,12.0,LR,GLADSTONE,2026-08-24T16:00:00.000Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-27T04:07:40Z,THEVENARD,3983.0,AUTHE,Australia,2026-08-17T17:40:00Z,,,,,,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_32,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:33:42Z,102.55,9383508,352721000,HPC GALAXY,7,True,-23.88196,151.59079,0.3,142.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,32,True,1,352721000.0,HPC GALAXY,7.0,General Cargo,3EXV3,32228.0,20250.0,2009.0,6.3,155.0,22.0,22.0,6.0,PA,AU GLT,2026-08-20T10:00:00.000Z,,,,,,GEELONG,180.0,AUGEX,Australia,2026-08-15T21:31:02Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-20T10:00:00Z,11.0,13.7,1344.24,12.0,NE,67.0,1022.4,20.5,24135.3,both,True,BULK_CARRIER,17.0,7,1.0,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_33,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:40Z,70.58333333333333,9212452,357800000,WINCANTON,8,False,-23.86608,151.61309,0.0,209.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,33,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_34,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:05Z,70.16666666666667,9883560,357138000,BUENA AMISTAD,8,False,-23.83258,151.26119,0.0,282.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,34,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_35,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:55Z,68.33333333333333,963917700,503004550,BRUCE,0,False,-23.76932,151.18899,1.7,102.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,35,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_36,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:11:42Z,64.55,,503720000,KALEEN,7,True,-23.82868,151.24198,1.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,36,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,BULK_CARRIER,,0,0.0,True,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_37,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:46:14Z,90.01666666666667,,503161670,CAPE GLOUCESTER,6,False,-23.83236,151.24204,0.0,191.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,37,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_38,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T23:51:32Z,264.71666666666664,,503647600,HERON ISLANDER,6,False,-23.88475,151.38379,25.6,67.3,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,38,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_39,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:12Z,70.05,,503696000,CAPRICORNIAN SPIRIT,6,False,-23.82771,151.24371,0.0,511.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,39,True,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_40,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:04:44Z,71.51666666666667,9743693,503000093,VB WIGGINS ISLAND,3,False,-23.77906,151.19636,0.0,35.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,40,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_41,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:18:43Z,57.53333333333333,9743681,503026120,VB HERON ISLAND,3,False,-23.8273,151.26124,9.4,307.2,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,41,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_42,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:09Z,70.1,9693484,503022140,SL QUOIN ISLAND,3,False,-23.7796,151.19765,0.0,311.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,42,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_43,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:57Z,68.3,9743679,503024450,SL BOYNE ISLAND,3,False,-23.77748,151.19466,0.1,135.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,43,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_44,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:41Z,70.56666666666666,9693472,503020180,SL CURTIS ISLAND,3,False,-23.82482,151.24429,0.0,259.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,44,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_45,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:02:58Z,73.28333333333333,9795799,503000231,SL MURJAN,0,False,-23.77822,151.19532,0.0,36.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,45,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_46,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:11:16Z,64.98333333333333,9795787,503000229,SL LULU,0,False,-23.83523,151.27764,6.7,291.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,46,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_47,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:04:07Z,72.13333333333334,9559248,503000216,VB SEA EAGLE,3,False,-23.82433,151.24317,0.0,511.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,47,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_48,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:55Z,68.33333333333333,9578490,503646000,VB AWOONGA,3,False,-23.83723,151.28279,6.8,293.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,48,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_49,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:56Z,68.31666666666666,9557599,503642000,VB YALLARM,3,False,-23.83668,151.28152,6.6,289.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,49,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_50,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:10Z,69.08333333333333,9557587,503641000,VB KOONGO,3,False,-23.82487,151.24391,0.0,80.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,50,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_51,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:09Z,71.1,,503639000,CURTIS ENDEAVOUR II,9,False,-23.83142,151.24069,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,51,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_52,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:11:16Z,244.9833333333333,,503640000,CURTIS ENDEVOUR 1,9,False,-23.83657,151.24606,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,52,True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_53,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:41:56Z,94.31666666666666,,503500700,TORRESIAN,6,False,-23.79264,151.21254,7.1,351.8,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,53,True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_54,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:13Z,69.03333333333333,,503333000,NIGHT CROSSING,10,False,-23.83929,151.23925,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,54,True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_55,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:04Z,69.18333333333334,,503799900,PARANGOOL,4,False,-23.82738,151.24386,0.0,511.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,55,True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_56,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:20:16Z,115.98333333333332,,503167730,GOODNA,0,False,-23.7645,151.17189,18.4,350.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,56,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_57,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:21Z,69.9,,503615300,BRAHMINY KITE,6,False,-23.82754,151.24418,0.0,511.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,57,True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_58,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:03:41Z,72.56666666666666,,503111860,REEF RESILIENCE,3,False,-23.82702,151.24308,0.0,128.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,58,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_59,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:49Z,1.4333333333333331,,503185560,C'LOVER,9,False,-23.19221,150.93518,0.0,67.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,59,True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_60,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:08:01Z,68.23333333333333,,503013630,SWEET,9,False,-23.83155,151.24687,0.2,95.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,60,True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_61,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:01Z,78.23333333333333,,503121910,MV MIKAT,10,False,-23.83303,151.24797,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,61,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_62,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:58Z,68.28333333333333,,503079250,PV GOONANGA,3,False,-23.83293,151.24688,0.0,280.0,9,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,62,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_63,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:55:47Z,200.46666666666667,,503053460,PILOT VESSEL TAKOKO,0,False,-23.83303,151.24688,0.0,274.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,63,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_64,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:57Z,0.3,,368283890,SV NORHI,9,False,-23.16148,150.95227,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,64,False,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
