candidate_id,imo,mmsi,vessel_name,vessel_dwt,vessel_dwt_class,route_id,origin,destination,route_vessel_class,cargo_type,class_match,dwt_match,vessel_lat,vessel_lon,origin_latitude,origin_longitude,destination_latitude,destination_longitude,reposition_distance_nm,route_distance_nm,ais_speed_knots,selected_speed_knots,speed_source,reposition_hours,sea_hours,port_days,total_voyage_hours,observation_count,route_freight_rate,freight_rate_unit,cargo_quantity_mt,typical_dwt_min,typical_dwt_max,average_dwt_assumption,bunker_mt_per_day,daily_opex_usd,other_voyage_cost_usd,route_distance_source,route_distance_quality,match_status,candidate_usable
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,20,East Coast Australia,East Coast India,Panamax,coal,,,-23.89876,151.57304,-27.4689623,153.0235009,20.286946,86.6739979,228.26466091134185,5329.775100266468,0.2,12.0,ROUTE_SPEED,25.022055075945154,444.1479250222057,2.0,517.1699800981509,2.0,17.7,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,17,"Queensland, Australia","Haldia, India",Panamax,coking coal,,,-23.89876,151.57304,-22.1646782,144.5844903,22.028124,88.0632655,399.88146024575855,4732.350582884308,0.2,12.0,ROUTE_SPEED,39.32345502047988,394.3625485736923,2.0,481.6860035941722,2.0,20.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,10,Indonesia,"Paradip, India",Supramax,thermal coal,,,-23.89876,151.57304,-2.4833826,117.8902853,20.286946,86.6739979,2339.0042849469855,2579.0639841663437,0.2,12.0,ROUTE_SPEED,200.91702374558213,214.92199868052865,2.0,463.8390224261108,2.0,21.3,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,21,Indonesia,East Coast India,Panamax,coal,,,-23.89876,151.57304,-2.4833826,117.8902853,20.286946,86.6739979,2339.0042849469855,2579.0639841663437,0.2,12.0,ROUTE_SPEED,200.91702374558213,214.92199868052865,2.0,463.8390224261108,2.0,11.2,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,22,Indonesia,West Coast India,Panamax,coal,,,-23.89876,151.57304,-2.4833826,117.8902853,23.0177525,70.2096164,2339.0042849469855,3929.0472301048458,0.2,12.0,ROUTE_SPEED,200.91702374558213,327.42060250873715,2.0,576.3376262543193,2.0,12.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,,,-23.89876,151.57304,-1.7376896,116.3477513,23.0177525,70.2096164,2440.165789682823,3925.9038662092103,0.2,12.0,ROUTE_SPEED,209.34714914023525,327.15865551743417,2.0,584.5058046576694,2.0,26.5,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,6,"Banjarmasin (South Kalimantan), Indonesia","Krishnapatnam, India",Panamax,thermal coal,,,-23.89876,151.57304,-3.3187496,114.5925828,14.2592415,80.0564758,2472.813810115013,2408.301246605427,0.2,12.0,ROUTE_SPEED,212.06781750958442,200.69177055045225,2.0,460.75958806003666,2.0,11.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,8,"Banjarmasin (South Kalimantan), Indonesia","Dahej, India",Panamax,thermal coal,,,-23.89876,151.57304,-3.3187496,114.5925828,21.709301,72.5893963,2472.813810115013,3443.2178891213243,0.2,12.0,ROUTE_SPEED,212.06781750958442,286.9348240934437,2.0,547.0026416030281,2.0,13.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,,,-23.89876,151.57304,0.7884397,116.2419977,22.9582815,70.4496687,2536.635624941347,4102.581709223877,0.2,12.0,ROUTE_SPEED,217.3863020784456,341.88180910198975,2.0,607.2681111804353,2.0,18.45,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,7,"East Kalimantan, Indonesia","Paradip, India",Supramax,coal,,,-23.89876,151.57304,0.7884397,116.2419977,20.286946,86.6739979,2536.635624941347,2752.598463285374,0.2,12.0,ROUTE_SPEED,217.3863020784456,229.38320527378116,2.0,494.76950735222675,2.0,16.05,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,,,-23.89876,151.57304,0.7884397,116.2419977,20.286946,86.6739979,2536.635624941347,2752.598463285374,0.2,12.0,ROUTE_SPEED,217.3863020784456,229.38320527378116,2.0,494.76950735222675,2.0,15.0,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,1,"Richards Bay, South Africa","Navlakhi, India",Supramax,coal,,,-23.89876,151.57304,-28.7707857,32.0577775,22.9582815,70.4496687,6095.713717444154,3938.9061722773454,0.2,12.0,ROUTE_SPEED,513.9761431203463,328.2421810231121,2.0,890.2183241434584,2.0,19.35,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,9,"Richards Bay, South Africa","Paradip, India",Panamax,thermal coal,,,-23.89876,151.57304,-28.7707857,32.0577775,20.286946,86.6739979,6095.713717444154,4667.806005082153,0.2,12.0,ROUTE_SPEED,513.9761431203463,388.9838337568461,2.0,950.9599768771923,2.0,18.6,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,,,-23.89876,151.57304,-28.7707857,32.0577775,13.2351728,78.7511018,6095.713717444154,4164.634114888308,0.2,12.0,ROUTE_SPEED,513.9761431203463,347.05284290735904,2.0,909.0289860277053,2.0,14.0,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,,,-23.89876,151.57304,-28.7707857,32.0577775,22.028124,88.0632655,6095.713717444154,4736.344187320068,0.2,12.0,ROUTE_SPEED,513.9761431203463,394.695348943339,2.0,956.6714920636853,2.0,12.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,,,-23.89876,151.57304,-28.7707857,32.0577775,23.0177525,70.2096164,6095.713717444154,3938.9061722773454,0.2,12.0,ROUTE_SPEED,513.9761431203463,328.2421810231121,2.0,890.2183241434584,2.0,17.45,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,,,-23.89876,151.57304,-28.7707857,32.0577775,14.2592415,80.0564758,6095.713717444154,4164.634114888308,0.2,12.0,ROUTE_SPEED,513.9761431203463,347.05284290735904,2.0,909.0289860277053,2.0,19.55,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,12,Mozambique (Beira / Maputo),East Coast India,Handysize,coking coal,,,-23.89876,151.57304,-25.966213,32.56745,20.286946,86.6739979,6170.895397121862,4601.384016575973,0.2,12.0,ROUTE_SPEED,520.2412830934885,383.4486680479977,2.0,951.6899511414863,2.0,43.75,$/mt,,,,,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,,,-23.89876,151.57304,45.2158646,36.7191326,17.6935526,83.2921297,7441.047840146929,5565.87430627969,0.2,12.0,ROUTE_SPEED,626.087320012244,463.82285885664083,2.0,1137.910178868885,2.0,19.5,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9708318,9708318,636016900,CAROLA,,UNKNOWN,24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,,,-23.89876,151.57304,36.9507552,-76.4114187,20.286946,86.6739979,8231.673625146663,9913.44136694391,0.2,12.0,ROUTE_SPEED,691.9728020955553,826.1201139119926,2.0,1566.092916007548,2.0,44.35,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coking coal,,,-23.84951,151.45999,-21.298313,149.2693543,17.6935526,83.2921297,195.47045335694773,4926.710066752748,0.3,12.0,ROUTE_SPEED,22.28920444641231,410.5591722293957,2.0,480.848376675808,2.0,47.0,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,2,"Hay Point, Australia","Paradip, India",Panamax,coking coal,,,-23.84951,151.45999,-21.298313,149.2693543,20.286946,86.6739979,195.47045335694773,4899.001585207413,0.3,12.0,ROUTE_SPEED,22.28920444641231,408.25013210061775,2.0,478.5393365470301,2.0,13.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,,,-23.84951,151.45999,-21.298313,149.2693543,17.6935526,83.2921297,195.47045335694773,4926.710066752748,0.3,12.0,ROUTE_SPEED,22.28920444641231,410.5591722293957,2.0,480.848376675808,2.0,23.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,5,"Hay Point, Australia","Paradip, India",Panamax,metallurgical coal,,,-23.84951,151.45999,-21.298313,149.2693543,20.286946,86.6739979,195.47045335694773,4899.001585207413,0.3,12.0,ROUTE_SPEED,22.28920444641231,408.25013210061775,2.0,478.5393365470301,2.0,21.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,,,-23.84951,151.45999,-21.298313,149.2693543,17.6935526,83.2921297,195.47045335694773,4926.710066752748,0.3,12.0,ROUTE_SPEED,22.28920444641231,410.5591722293957,2.0,480.848376675808,2.0,27.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,20,East Coast Australia,East Coast India,Panamax,coal,,,-23.84951,151.45999,-27.4689623,153.0235009,20.286946,86.6739979,233.1974353179505,5329.775100266468,0.3,12.0,ROUTE_SPEED,25.43311960982921,444.1479250222057,2.0,517.581044632035,2.0,17.7,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,17,"Queensland, Australia","Haldia, India",Panamax,coking coal,,,-23.84951,151.45999,-22.1646782,144.5844903,22.028124,88.0632655,393.1527767700944,4732.350582884308,0.3,12.0,ROUTE_SPEED,38.76273139750787,394.3625485736923,2.0,481.1252799712002,2.0,20.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,10,Indonesia,"Paradip, India",Supramax,thermal coal,,,-23.84951,151.45999,-2.4833826,117.8902853,20.286946,86.6739979,2332.137067052458,2579.0639841663437,0.3,12.0,ROUTE_SPEED,200.34475558770484,214.92199868052865,2.0,463.2667542682335,2.0,21.3,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,21,Indonesia,East Coast India,Panamax,coal,,,-23.84951,151.45999,-2.4833826,117.8902853,20.286946,86.6739979,2332.137067052458,2579.0639841663437,0.3,12.0,ROUTE_SPEED,200.34475558770484,214.92199868052865,2.0,463.2667542682335,2.0,11.2,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,22,Indonesia,West Coast India,Panamax,coal,,,-23.84951,151.45999,-2.4833826,117.8902853,23.0177525,70.2096164,2332.137067052458,3929.0472301048458,0.3,12.0,ROUTE_SPEED,200.34475558770484,327.42060250873715,2.0,575.765358096442,2.0,12.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,,,-23.84951,151.45999,-1.7376896,116.3477513,23.0177525,70.2096164,2433.296048330174,3925.9038662092103,0.3,12.0,ROUTE_SPEED,208.77467069418117,327.15865551743417,2.0,583.9333262116154,2.0,26.5,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,6,"Banjarmasin (South Kalimantan), Indonesia","Krishnapatnam, India",Panamax,thermal coal,,,-23.84951,151.45999,-3.3187496,114.5925828,14.2592415,80.0564758,2465.9402054717607,2408.301246605427,0.3,12.0,ROUTE_SPEED,211.49501712264671,200.69177055045225,2.0,460.18678767309893,2.0,11.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,8,"Banjarmasin (South Kalimantan), Indonesia","Dahej, India",Panamax,thermal coal,,,-23.84951,151.45999,-3.3187496,114.5925828,21.709301,72.5893963,2465.9402054717607,3443.2178891213243,0.3,12.0,ROUTE_SPEED,211.49501712264671,286.9348240934437,2.0,546.4298412160904,2.0,13.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,,,-23.84951,151.45999,0.7884397,116.2419977,22.9582815,70.4496687,2529.7891059866975,4102.581709223877,0.3,12.0,ROUTE_SPEED,216.8157588322248,341.88180910198975,2.0,606.6975679342145,2.0,18.45,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,7,"East Kalimantan, Indonesia","Paradip, India",Supramax,coal,,,-23.84951,151.45999,0.7884397,116.2419977,20.286946,86.6739979,2529.7891059866975,2752.598463285374,0.3,12.0,ROUTE_SPEED,216.8157588322248,229.38320527378116,2.0,494.198964106006,2.0,16.05,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,,,-23.84951,151.45999,0.7884397,116.2419977,20.286946,86.6739979,2529.7891059866975,2752.598463285374,0.3,12.0,ROUTE_SPEED,216.8157588322248,229.38320527378116,2.0,494.198964106006,2.0,15.0,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,1,"Richards Bay, South Africa","Navlakhi, India",Supramax,coal,,,-23.84951,151.45999,-28.7707857,32.0577775,22.9582815,70.4496687,6092.734063235637,3938.9061722773454,0.3,12.0,ROUTE_SPEED,513.7278386029698,328.2421810231121,2.0,889.9700196260819,2.0,19.35,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,9,"Richards Bay, South Africa","Paradip, India",Panamax,thermal coal,,,-23.84951,151.45999,-28.7707857,32.0577775,20.286946,86.6739979,6092.734063235637,4667.806005082153,0.3,12.0,ROUTE_SPEED,513.7278386029698,388.9838337568461,2.0,950.7116723598158,2.0,18.6,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,,,-23.84951,151.45999,-28.7707857,32.0577775,13.2351728,78.7511018,6092.734063235637,4164.634114888308,0.3,12.0,ROUTE_SPEED,513.7278386029698,347.05284290735904,2.0,908.7806815103288,2.0,14.0,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,,,-23.84951,151.45999,-28.7707857,32.0577775,22.028124,88.0632655,6092.734063235637,4736.344187320068,0.3,12.0,ROUTE_SPEED,513.7278386029698,394.695348943339,2.0,956.4231875463088,2.0,12.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,,,-23.84951,151.45999,-28.7707857,32.0577775,23.0177525,70.2096164,6092.734063235637,3938.9061722773454,0.3,12.0,ROUTE_SPEED,513.7278386029698,328.2421810231121,2.0,889.9700196260819,2.0,17.45,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,,,-23.84951,151.45999,-28.7707857,32.0577775,14.2592415,80.0564758,6092.734063235637,4164.634114888308,0.3,12.0,ROUTE_SPEED,513.7278386029698,347.05284290735904,2.0,908.7806815103288,2.0,19.55,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,12,Mozambique (Beira / Maputo),East Coast India,Handysize,coking coal,,,-23.84951,151.45999,-25.966213,32.56745,20.286946,86.6739979,6167.636746774941,4601.384016575973,0.3,12.0,ROUTE_SPEED,519.9697288979118,383.4486680479977,2.0,951.4183969459095,2.0,43.75,$/mt,,,,,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,,,-23.84951,151.45999,45.2158646,36.7191326,17.6935526,83.2921297,7434.3812258610815,5565.87430627969,0.3,12.0,ROUTE_SPEED,625.5317688217568,463.82285885664083,2.0,1137.3546276783977,2.0,19.5,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9713442,9713442,372754000,CAPE HARVEST,,UNKNOWN,24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,,,-23.84951,151.45999,36.9507552,-76.4114187,20.286946,86.6739979,8235.638766449978,9913.44136694391,0.3,12.0,ROUTE_SPEED,692.3032305374982,826.1201139119926,2.0,1566.4233444494907,2.0,44.35,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coking coal,,,-23.79018,151.18005,-21.298313,149.2693543,17.6935526,83.2921297,183.3224725780983,4926.710066752748,0.0,12.0,ROUTE_SPEED,21.276872714841524,410.5591722293957,2.0,479.83604494423724,2.0,47.0,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,2,"Hay Point, Australia","Paradip, India",Panamax,coking coal,,,-23.79018,151.18005,-21.298313,149.2693543,20.286946,86.6739979,183.3224725780983,4899.001585207413,0.0,12.0,ROUTE_SPEED,21.276872714841524,408.25013210061775,2.0,477.5270048154593,2.0,13.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,,,-23.79018,151.18005,-21.298313,149.2693543,17.6935526,83.2921297,183.3224725780983,4926.710066752748,0.0,12.0,ROUTE_SPEED,21.276872714841524,410.5591722293957,2.0,479.83604494423724,2.0,23.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,5,"Hay Point, Australia","Paradip, India",Panamax,metallurgical coal,,,-23.79018,151.18005,-21.298313,149.2693543,20.286946,86.6739979,183.3224725780983,4899.001585207413,0.0,12.0,ROUTE_SPEED,21.276872714841524,408.25013210061775,2.0,477.5270048154593,2.0,21.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,,,-23.79018,151.18005,-21.298313,149.2693543,17.6935526,83.2921297,183.3224725780983,4926.710066752748,0.0,12.0,ROUTE_SPEED,21.276872714841524,410.5591722293957,2.0,479.83604494423724,2.0,27.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,20,East Coast Australia,East Coast India,Panamax,coal,,,-23.79018,151.18005,-27.4689623,153.0235009,20.286946,86.6739979,242.36033472576835,5329.775100266468,0.0,12.0,ROUTE_SPEED,26.196694560480697,444.1479250222057,2.0,518.3446195826864,2.0,17.7,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,17,"Queensland, Australia","Haldia, India",Panamax,coking coal,,,-23.79018,151.18005,-22.1646782,144.5844903,22.028124,88.0632655,377.3702794078067,4732.350582884308,0.0,12.0,ROUTE_SPEED,37.4475232839839,394.3625485736923,2.0,479.81007185767623,2.0,20.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,10,Indonesia,"Paradip, India",Supramax,thermal coal,,,-23.79018,151.18005,-2.4833826,117.8902853,20.286946,86.6739979,2316.9143312648794,2579.0639841663437,0.0,12.0,ROUTE_SPEED,199.07619427207328,214.92199868052865,2.0,461.9981929526019,2.0,21.3,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9747390,9747390,538006474,DSI PEGASUS,,UNKNOWN,21,Indonesia,East Coast India,Panamax,coal,,,-23.79018,151.18005,-2.4833826,117.8902853,20.286946,86.6739979,2316.9143312648794,2579.0639841663437,0.0,12.0,ROUTE_SPEED,199.07619427207328,214.92199868052865,2.0,461.9981929526019,2.0,11.2,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
