scenario_id,change_pct,forecast_5tc,forecast_date,current_5tc,source,seed
84,25.99033816425121,51851.32367149758,2026-08-17,41155.0,empirical_verified_weekly_changes,42
85,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
86,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
87,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
88,-9.63855421686747,37188.2530120482,2026-08-17,41155.0,empirical_verified_weekly_changes,42
89,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
90,25.99033816425121,51851.32367149758,2026-08-17,41155.0,empirical_verified_weekly_changes,42
91,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
92,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
93,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
94,69.83714246612837,69896.47598193513,2026-08-17,41155.0,empirical_verified_weekly_changes,42
95,1.0201068427693216,41574.824971141716,2026-08-17,41155.0,empirical_verified_weekly_changes,42
96,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
97,11.785400175901495,46005.28144239227,2026-08-17,41155.0,empirical_verified_weekly_changes,42
98,-35.29933249895703,26627.559710054236,2026-08-17,41155.0,empirical_verified_weekly_changes,42
99,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
100,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
101,25.99033816425121,51851.32367149758,2026-08-17,41155.0,empirical_verified_weekly_changes,42
102,13.987730061349692,46911.65030674847,2026-08-17,41155.0,empirical_verified_weekly_changes,42
103,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
104,-6.7070565847217365,38394.71086255777,2026-08-17,41155.0,empirical_verified_weekly_changes,42
105,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
106,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
107,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
108,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
109,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
110,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
111,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
112,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
113,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
114,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
115,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
116,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
117,23.320289734410125,50752.465240196485,2026-08-17,41155.0,empirical_verified_weekly_changes,42
118,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
119,11.785400175901495,46005.28144239227,2026-08-17,41155.0,empirical_verified_weekly_changes,42
120,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
121,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
122,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
123,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
124,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
125,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
126,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
127,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
128,-9.800610508540625,37121.55874521011,2026-08-17,41155.0,empirical_verified_weekly_changes,42
129,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
130,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
131,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
132,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
133,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
134,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
135,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
136,-9.63855421686747,37188.2530120482,2026-08-17,41155.0,empirical_verified_weekly_changes,42
137,9.991068403708152,45266.82420154609,2026-08-17,41155.0,empirical_verified_weekly_changes,42
138,23.320289734410125,50752.465240196485,2026-08-17,41155.0,empirical_verified_weekly_changes,42
139,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
140,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
141,-11.517457860337117,36414.990217578255,2026-08-17,41155.0,empirical_verified_weekly_changes,42
142,-18.406889128094726,33579.644779332615,2026-08-17,41155.0,empirical_verified_weekly_changes,42
143,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
144,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
145,-11.517457860337117,36414.990217578255,2026-08-17,41155.0,empirical_verified_weekly_changes,42
146,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
147,23.320289734410125,50752.465240196485,2026-08-17,41155.0,empirical_verified_weekly_changes,42
148,11.785400175901495,46005.28144239227,2026-08-17,41155.0,empirical_verified_weekly_changes,42
149,25.99033816425121,51851.32367149758,2026-08-17,41155.0,empirical_verified_weekly_changes,42
150,2.7443964353227113,42284.456352957066,2026-08-17,41155.0,empirical_verified_weekly_changes,42
151,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
152,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
153,-12.269139804948049,36105.63551327363,2026-08-17,41155.0,empirical_verified_weekly_changes,42
154,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
155,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
156,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
157,-24.055011812352344,31255.159888626393,2026-08-17,41155.0,empirical_verified_weekly_changes,42
158,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
159,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
160,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
161,-11.517457860337117,36414.990217578255,2026-08-17,41155.0,empirical_verified_weekly_changes,42
162,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
163,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
164,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
165,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
166,25.99033816425121,51851.32367149758,2026-08-17,41155.0,empirical_verified_weekly_changes,42
167,-9.63855421686747,37188.2530120482,2026-08-17,41155.0,empirical_verified_weekly_changes,42
168,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
169,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
170,-6.7070565847217365,38394.71086255777,2026-08-17,41155.0,empirical_verified_weekly_changes,42
171,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
172,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
173,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
174,49.45641622985828,61508.788099398174,2026-08-17,41155.0,empirical_verified_weekly_changes,42
175,-35.29933249895703,26627.559710054236,2026-08-17,41155.0,empirical_verified_weekly_changes,42
176,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
177,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
178,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
179,1.0201068427693216,41574.824971141716,2026-08-17,41155.0,empirical_verified_weekly_changes,42
180,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
181,12.621917974192767,46349.550342279035,2026-08-17,41155.0,empirical_verified_weekly_changes,42
182,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
183,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
184,-35.29933249895703,26627.559710054236,2026-08-17,41155.0,empirical_verified_weekly_changes,42
185,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
186,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
187,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
188,69.83714246612837,69896.47598193513,2026-08-17,41155.0,empirical_verified_weekly_changes,42
189,11.785400175901495,46005.28144239227,2026-08-17,41155.0,empirical_verified_weekly_changes,42
190,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
191,-35.29933249895703,26627.559710054236,2026-08-17,41155.0,empirical_verified_weekly_changes,42
192,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
