report_date,capesize_5tc_usd_per_day,source,status,source_context
2020-03-23,4067.0,https://www.drycargomag.com/dry-bulk-week-12,CANDIDATE,"gazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12 23 March 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market made some headway this past week despite being buffeted by the global pandemic storm. With the market in a constant state of flux on a seemingly endless news cycle, increasing restrictions and disruptions, the Cape 5TC managed a lift out of its recent range to settle the week at $4,067, a lift of +$1,270 for the week. The Atlantic Basin was the bigger mover this week, albeit with fewer fixtures, as large declines in the bunker prices lifted timecharter rates in relation to the marked voyage rates. Declines were felt later in the week with the Brazil to Qingdao C3 dropping from $10.535, to end the week at $9.970. West Australia to China C5 saw a constant flow throughout the week with rates fluctuating to close out at $4.305. Overall, sentiment seems improved, yet it’s expected there will be plenty more turmoil to endure as talk of quarantines increasing, credit lines tightening and port closures being mentioned, while governments react with stimulus injections and boarder closures. This is all churning up a strange dynamic the likes of which have never been experienced. Panamax A thin week of trading in the Panamax market, with distractions elsewhere focussing most people’s attention. With mid-week news breaking of port suspensions in a region of Argentina, nervousness beset the East Coast South America market, where lower fixtures than last done drove the index down. Weaker bunker prices further"
2020-03-30,3675.0,https://www.drycargomag.com/dry-bulk-week-13,CANDIDATE,"nder no illusions as to the severity of this crisis and are acting to mitigate amongst the daily changing circumstances. Force Majeure declarations are increasingly common, with the latest heard being at European steel mills. At the beginning of this week South Africa announced intended lockdowns on its mines. This led to a rush of fixtures on Tuesday, as West Australia to China C5 potentially became the only show in town with cargo flow. C5 traded down to a low of $4.003 this week before lifting at the end of the week to $4.223. Brazil to China business has maintained a faint heartbeat, with owners being picked off slowly at ever sharpening levels. C3 closed the week out at $9.29. The Cape 5TC closed out the week at $3,675, down -392. Next week promises to be defined as another one of uncertainty. While some industries are feeling the impact more than others, it’s imperative in these trying times we all keep calm and carry on – remotely. Panamax A turbulent week with Covid-19 dominating headlines. Subsequently, Force Majeure was declared in several countries and integral shipping ports, as nervousness enveloped the market. Nevertheless, bright news of soya bean meal crushing margins turning positive in China and a good volume of fresh sales were concluded ex-Brazil and USA into China as a result thereof. This translated into a positive move for the Baltic Panamax Index (BPI) route P6, with rates moving on the week. Rates for fronthaul trips, basis delivery Southeast Asia and India positions, were fixed in the $8,000’s, with one very well-described 82,000dwt vessel achieving $9,500 from Singapore. Asia was something of a two-tier market, with the North seeing improved numbers due to solid levels of North Pacific demand. A very good design 81,000dwt new building, delivery South Korea, achieved $7,750 for a North Pacific round trip, whilst Indonesia lacked volume, partly d"
2020-04-06,5949.0,https://www.drycargomag.com/dry-bulk-week-14,CANDIDATE,"ertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 14 06 April 2020 Dry Bulk | Shipping & Transport Capesize The Capesize market this past week looks to have come off life support and found some improved sentiment. The week began rather ordinary before surging on Tuesday prior to the index publishing. Improved South African loading options and activity out of Brazil were cited as the cause. Countering that, Vale announced that same evening it forecast cuts to iron ore output due to Coronavirus lockdowns. The market remains a touch above OPEX levels, with the Cape 5TC closing the week at $5,949. Cargo supply remains weak, while Covid-19 fallout looks set to increase over the coming weeks. The West Australia to China C5 route was at the centre of Tuesday’s lift. It opened the week at $4.223, lifted to $5.395, to close out Friday at $4.923. A wide spread of earnings has now opened between the Pacific Basin C10 at $7,954 and the Atlantic Basin C8 at $4,620. The Baltic Capesize Index (BCI) lifted this week out of negatives, from -91 to 319, illustrating the improved situation. Panamax The Panamax market roused in the early part of the week, supported in tandem with FFA gains witnessed. The Pacific has been largely driven by strong demand out of the North Pacific. That has favoured Kamsarmax vessels, which have been fixing at rates ranging from $7,000’s to $8,000s, depending on delivery. South America continued to be the driving force in the Atlantic. However, there were a few signs this was starting to be eroded somewhat by the plausible Ultramax arbitrage opportunities. Nonetheless, decent types were still able to achieve midweek rates in the mid- $9,000’s, some up to $10,000 with Southeast Asia deliveries. Tonnage supply appeared to be building i"
2020-04-20,6762.0,https://www.drycargomag.com/dry-bulk-week-16,CANDIDATE," China C5’s usual flow proving resistant. Ending the week on a high, the C5 route added +0.232 to settle at $4.918. The Pacific round voyage route C10 opened the week at a premium to the Transatlantic C8. However, this was quickly surpassed, as the Atlantic Basin saw a lifting of cargo levels to available tonnage as several fixtures posted stronger returns. The Atlantic C8 stands at $10,075 to the Pacific C10 at $8,500. The Atlantic Basin was ignited predominantly on fronthaul C9 and ballaster routes back to the Far East. While fundamentals don’t appear drastically changed the push-pull between the Basins is now in motion, adding volatility and opportunity at above OPEX levels. The Capesize 5TC opened the shortened week at $6,762 to close out at $9,875. Panamax Easter holidays impacted the market last week, with only minor movements in the Baltic Panamax Index (BPI). Baltic mineral trades proved active, so too were South American fronthaul grains, particularly from North Coast South America (NCSA). Rates crept up a little from NCSA, with $13,350 plus $335,000 ballast bonus being paid for an 82,000dwt ship. Rates for Baltic round trips generally hovered around the $5,000 mark, but activity elsewhere was limited. In the Pacific, grain demand from the North Pacific started brightly. An 82,000dwt ship achieving $8,250 for a trip via the North Pacific, back to Singapore-Japan. However, generally demand in the region eased as the week went on, in turn weakening rates in the process. Some brief activity this week in the period market included a well described 82,000dwt ship agreeing to $10,850 for one year’s period. Supramax/Ultramax With the ongoing Covid-19 situation the market remained bleak, with a lack of fresh enquiry and tonnage readily available in most areas. Period activity was sparse, but a 60,000dwt ship, open Campha, was linked to about six to nine months trading a"
2020-04-27,10081.0,https://www.drycargomag.com/dry-bulk-week-17,CANDIDATE,"ng Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 17 27 April 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The tide turned this week for the Capesize market, as voyage rates registered dramatically falling fuel costs. This was led primarily by weakness in the energy market, as the global supply of oil continues to mount. US suppliers are finding storage levels are brimming, while being reluctant to turn off the taps. The Capesize 5TC peaked early in the week at $10,081, before gains were gradually eroded down to $8,381 by Friday. Fixture activity was relatively strong throughout the week, with a flurry of cargoes fixing out of Brazil to China across a wide range of dates. West Africa and Eastern Canada to China were also notable on fronthaul activity. The Brazil to China C3, while active, shed over $1.60 to settle down at $10.505. The Pacific had a reasonable flow of trade before petering out on Friday. The West Australia to China C5 settled Friday at $4.073, down -$0.84. Along with the oil, Brazilian iron ore forecasts for the 2020 year were revised down by Vale this week. Cashflow troubles were heard out of a Steel maker in India, as Covid-19 continues to wreak havoc on the world markets. Panamax The Panamax market had a real directional shift this week, with the Baltic Panamax Index (BPI) veering negative for the first time in over two weeks. East Coast South America grain activity, so often the market driver, has come under pressure this week, with a vast amount of ballasters from Asia compounding the issue. With varying rates being fixed, the mean rate averaging out was at around $8,750 for 82,000dwt, bas"
2020-06-08,7307.0,https://www.drycargomag.com/dry-bulk-week-23,CANDIDATE,"t Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 08 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The small flicker of hope at the beginning of this week has kindled a small fire under the Capesize market. At a paltry $3369 from the beginning of the week, the Capesize 5TC has lifted to $7307 with momentum continuing to build. Led by strong iron ore demand, the fronthaul long ton mile business has heeded the call. The transatlantic business, in contrast, continues to severely lag other regions, giving a strong indication of the continuing weak industrial output owing to Covid-19. The transatlantic C8 closed the week up +875 to $4075 with some suggesting that level to be quite generous considering the serious lack of business. The Pacific basin – and in particular iron ore from Western Australia to China – had strong activity for the second half of this week catching some by surprise. The C5 West Australia to Qingdao opened the week at $4.123 to close at $5.473. Fuel price increase had its part to play this week, lifting voyage prices. But once momentum had built, rates quickly outpaced. Panamax A better week all round, with the timecharter average climbing $345 on the week to Thursday. This was driven predominantly by both the US Gulf, and EC South American fronthaul markets, with P2A gaining $759 on the week to Thursday, whilst the underlying voyage routes both posted gains of $1.06, and $0.76 respectively. In the latter stages of the week, Kamsarm"
2020-06-15,12410.0,https://www.drycargomag.com/dry-bulk-week-24,CANDIDATE,"ling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 24 15 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market made new highs for the year this week after strong iron ore demand to the far east continued to develop in the market. Earnings have lifted from sub operating cost levels under two weeks ago, to now having surged up to have the Capesize 5TC settling at $12,410. Long tonne mile cargoes coming from all regions of the Atlantic have looked to fill the void left in supply by sluggish Brazilian offerings. While Vale may have dialled down on output year to date, they were active in the market this week on Brazil to China activity. Voyage route C3 now sits at $14.91 and the Brazil to China timecharter C14 posts at $13,936. In the Pacific, all major iron ore charterers have been busy. Owners trading options have been increasingly plentiful for one of the first times this year so bid offer spreads have been widened, leading to some periods of inactivity and a wait for one side to blink. The West Australia to China C5 lifted from $5.473 on Monday to close out this week at $6.486. Panamax The Panamax market witnessed a substantial recovery this week, despite a lethargic week of activity in Asia and a complex market to call in the Atlantic – at least until midweek when the EC South America market exploded into action. Levels for Australian and NoPac round trips this week hovered around the mid $7,000’s mark for Kamsarmax tonnage, whilst Post panamax tonnage were commanding a small premium to this with active demand for the larger"
2020-06-29,29641.0,https://www.drycargomag.com/dry-bulk-week-26,CANDIDATE,"s About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 26 29 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize As the halfway mark of 2020 arrives, the capesize market is making new highs for the year. From persistent lows earlier caused by a barrage of negative factors, the capesize 5TC market has outperformed in spectacular fashion to now reside at $29641. Breaking for a pause early on in the week, the market renewed conviction mid-week to push higher on the back of the tight tonnage supply in the Atlantic. This is often the case after periods of prolonged weak fundamentals. Vessels are now being seen changing hands in healthy trading, while iron ore pricing continues to support cargoes coming to market. The Brazil to China C3 is now trading often north of $20 as Vale has been active throughout the week amongst other traders. News of a lessening of the east Australian quarantine measures is a heartening sign that some regions have been able to tackle their Covid-19 issues. The west Australia to China C5 lifted early in the week, before flattening off to now price at $9.723. Panamax Panamax activity appeared a lot more passive this week, which was largely attributed to charterers taking stock of their books. This, coupled with owners’ reluctance to reduce their offers, resulted in an inevitable standoff during the first half of the week. However, in the north Atlantic, solid demand for both trans-Atlantic and front haul trips saw rates continue to rise with $13,0"
2020-07-20,25085.0,https://www.drycargomag.com/dry-bulk-week-29,CANDIDATE,"nner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 29 20 July 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The capesize market showed some resistance this week to recent losses as all routes saw a small uptick in value to end the week. With no particular improvement in fundamentals – and a relatively quiet fixing week – owners may have shown enough collective resilience to have turned the tide. A backwardated forward curve illustrating a capesize 5TC spot level from today of $25,085, down to Q4 at $17-18k, gives an indication of market confidence. This lack of confidence may be offset as the recent rally has been driven in part by positional tightness, which is sure to continue in this unique 2020 year. Minimal tonnage remains in the Atlantic making it prone to spiking. But a lack of West Africa cargo due to the rainy season is helping to relieve any pressure that may build. The Atlantic basin has widened its premium over the Pacific to a difference of +$9532. The West Australia to Qingdao C5 shed more than 80 cents to settle end of week at $8.132. The Brazil to China C3 encountered similar pressure dropping 79 cents to post at $18.295. Panamax A muted week in the panamax market with rates easing in all areas as the week progressed. A vast difference of opinion built up on where the true values sat and consequently the bid/offer spread widened with fixing volumes down on the week. In the Atlantic, with reduced activity out of EC South America and longer duration trans-Atlantic business lacking, the short Baltic and Kamsar round trips appeared popular with some to take cover. Rates for Baltic rounds at the beginning of the week"
2020-07-27,25085.0,https://www.drycargomag.com/dry-bulk-week-30,CANDIDATE,"Dry Bulk: Week 30 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 30 27 July 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The capesize market had the stuffing knocked out of it this week as the 5TC dropped from $25,085 down to $17,285. Fixing activity was below average as charterers were able to achieve new lows with ease. Neither basin was spared from the carnage, as the dynamic of the Atlantic holding a significant premium over the Pacific remained. There is some discussion of new cargoes coming to the Atlantic market on both the fronthaul and transatlantic front. However, whether these cargoes can stem the bleed or will serve to provide visibility to further declines is yet to be seen. The Brazil to Far East C3 route shed a solid -$2.50 to settle the week at $15.795 while the west Australia to China C5 declined -$2.123 to draw a line under the week at $6.009. While not alarming, bunkers have been slowly creeping up this week and further eating into the owners' earnings. As the Pacific Basin C10 timecharter route heads quickly towards the sub $10,000 level, next week will be telling as to whether the worst is behind or in front with August almost upon us. Panamax The rates in the Atlantic came under severe pressure this week with weighty corrections across all areas of the basin. Demand ex US Gulf was reasonably healthy. But with easing markets elsewhere, the sheer number "
2020-09-21,15248.0,https://www.drycargomag.com/dry-bulk-week-38,CANDIDATE,"Dry Bulk: Week 38 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 38 21 September 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize It was all heavy swell for the Capesize market this week as rate levels swung with no clear direction. The Capesize 5TC opened the week at $15,248 to close at $15,761. The Pacific basin was seen to gain traction throughout the beginning of the week, supplying positive sentiment into other parts of the market before it fell away mid-week as charterers took the upper hand. It was a short-lived drop as the Pacific steadied itself by weeks end. West Australia to China C5 settled Friday at $7.082. The Brazil to China C3 fed off the early positive sentiment to be very active this week fixing tonnage for laycans throughout October. The route closed with a week on week increase of 69 cents to settle at $16.295. The North Atlantic was largely inactive before a stronger fixture was heard, which helped to lift spirits in the region. It still remains thinly traded and unconvincing. The market, now largely trading laycans for Q4, remains largely rudderless and susceptible to bursts of trading activity. Cargo levels out of Brazil are said to be healthy with solid projections for the remainder of the year and iron prices still well above the $100 level. Yet there still seems no clear path for the market to have a traditional Q4 rally - yet. Panamax It proved to be a flat week in the Panamax market with the Panama"
2020-10-05,30000.0,https://www.drycargomag.com/dry-bulk-week-40,CANDIDATE,"Dry Bulk: Week 40 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 40 05 October 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize Firm trading activity this week has pushed the Capesize 5TC up and over the $30000 level, reaching near new highs for the year. With the momentum and excitement in the market seen closing out the week there looks to be more to come. The Pacific basin, with China and Korea on public holidays, has been difficult to read with rates in flux. The Transpacific C10 has come under pressure from the other regions as it has begun to be increasingly discounted. With its solid lift today of +3909 to $28795 it still lags the China Brazil round voyage C14 at $29200 and the Transatlantic C8 at a whopping $40,050. With rates surging, it's no surprise owners have neglected the poor C16 backhaul. The route soared $5935 today to $14,050 as charterers struggle to tempt tonnage their way. By taking these backhaul trades at this time of the year owners run the risk of mistiming the market for their next leg. Time will tell. Panamax Overall a broadly flat week in the Panamax market, the BPI timecharter average losing $157 to end the week at $12355. Trading volumes in Asia were largely curtailed by mid-Autumn festival holidays in parts of the Far East and rates here eased as the week went on. In the Atlantic, trade from EC South America was sporadic and rates cor"
2020-10-12,29479.0,https://www.drycargomag.com/dry-bulk-week-41,CANDIDATE,"Dry Bulk: Week 41 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 41 12 October 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market reached new highs for the year this week, topping out at $34,896 on the 5TC. The quick ascension to these lofty heights has been met with an equivalent descent since Wednesday as the market shed value down to $29,479 by weeks end. Fixture activity has been sparse on the descent as charterers backed away and owners looked not to encourage further drops. The usual constant Pacific flow has ticked over, providing some firm insight into the market with the West Australia to China C5 route down Friday -0.496 to settle at $9.709. The recent large spread of the premium Transatlantic C8 over the Transpacific C10 opened the week at a whopping +$11,255 but has now contracted to +$5830. The Capesize market was short of typical participants this week as China took holidays. While China was back today, Korea took leave. With all the market back next week the fixture activity will surely increase providing more clarity on this Q4 market. Panamax The week evolved with the Panamax market gaining $56 on the week to return at $1439 The Atlantic market proved to be the biggest benefactor with the largest route movements as the north Continent tonnage count proved to be tight for most of the week and with solid demand of minerals and grains from the Baltic as well as US east"
2020-10-19,19952.0,https://www.drycargomag.com/dry-bulk-week-42,CANDIDATE,"Dry Bulk: Week 42 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 42 19 October 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market kept up a constant precipitous fall in values this week. Opening at $29,479, the Capesize 5TC has closed the week at $19,952, a drop of almost -30%. The Atlantic has been the most affected of the basins, yet this is likely because it had further to fall. As expected, activity was low throughout the declining week with owners able to bide their time to take large bites out of rates every time they fixed. The Brazil to China C3 declined at an increasing rate, as it lost -$3.592 to close the market down at $16.53 by weeks end. The Atlantic market was very low throughout the week and the negative sentiment of the wider market pushed the Transatlantic C8 down to $22,475. The Pacific Basin had little to stop the C5 drop. It settled the week at $7.668 breaking hopes of a quick rebound. While rates have lowered, earnings still remain in the respectable high teens level. The coming week will be telling on whether Q4 holds any further prospects or whether the market should start prepping itself for the coming Q1. Panamax Little sign of cheer this week as Panamax rates came under severe pressure. In particular throughout the Atlantic basin as the supply/demand plot turned in favour of the charterers, who for the most part were able to pick off tonnage at will as the count increased. "
2020-11-02,3199.0,https://www.drycargomag.com/dry-bulk-week-44,CANDIDATE,"t Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 44 02 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was grasping for a bullish story this week as a possible mid-week rally fell flat. Following that, rates collapsed down to $15,550 on the Capesize 5TC, a drop of $3,199 for the week. Positive news of Vale’s increased production in the last quarter comes as little comfort to owners who this week saw the Brazil to China C3 index plummet $2.33 to close the week at $15.095. The fronthaul market continues to be lukewarm on activity with earnings now gravitating close to the $30,000 mark. In the Pacific the major miners have been active throughout the week as they now are focusing on mid-November laycans. The C5 West Australia to China route did take a battering late in the week and is now trading close to the low of its recent trading range from the past few months at $7.10. The close of the week was timid with little activity. Several small sparks of resistance by owners were heard which may place some support under this current level as thoughts of an imminent rally do not seem on the cards. Panamax The market in the Atlantic seems to have been driven by the need for tonnage to load in the Baltic for various destinations. With the shorter voyages commanding a premium, it gave a lift for the longer trans-Atlantic and front haul trips. There was good activity for US Gulf loading, but South America still lacked much fresh cargo, overa"
2020-11-09,14421.0,https://www.drycargomag.com/dry-bulk-week-45,CANDIDATE,"rgo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 45 09 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued to decline this week, albeit at a more gradual pace, as tonnage demand has become lacklustre to close out the year. The end of the week brought about a small uptick of +244 to settle the Capesize 5TC at $14,421, possibly placing a support level, although others would suggest it will allow for a breather before further declines. The market lifted at the end of the week as several cargo positions appeared to get caught on prompter dates, which commanded a premium in the market. The Brazil to China C3 sits at $14.16 and is currently trading split dates of end November, early December which is causing a wide spread of values. The Pacific market this week reached sub $7 levels with major Charterers easily picking off tonnage at new lows. The West Australia to China C5 posted the end of the week at $6.823, up five cents. Panamax Rates in the Panamax market this week slowly ebbed away, except for a couple of hot spots - the Baltic mineral stems and NoPac demand - which appeared well supported. An 82,000-dwt achieving approximately $15,000 midweek for a Baltic trip to East Med redelivery Passero, whilst same size tonnage delivery Continent agreed $13,500 for a Baltic redelivery Continent run. Limited activity arose from EC South America, but an LME agreed a rate of $12,800 +$280,000 delivery Aps basis redelivery Singapore-Japan with sugar. In Asia, the market was described as mainly N"
2020-11-30,12712.0,https://www.drycargomag.com/dry-bulk-week-48,CANDIDATE,"Dry Bulk: Week 48 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 48 30 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market this week continued its recent range bound sideways drift hitting a low of $11,996 Tuesday on the 5TC, before closing the week out at $12,712. While the Pacific had more of a muted week, the Atlantic basin stepped up its activity with numerous fixtures being heard out of Brazil and, to a lesser extent, the North Atlantic. Meanwhile, Brazil to China voyage rates were seen strengthened, gaining 39 cents to settle the week at $13.815. It is noted that bunker levels have lifted, thus providing underlying support. With the official Baltic loading window now starting to account for the beginning of January, the pressure is on to fix before the season comes to an end. However, some still see plenty of business yet to be done out of Brazil before any end is met. The Pacific Transatlantic C10 at $15,269 still maintains a solid premium over the Transatlantic C8 at $12,115. The North Atlantic was more active in patches this week but still remains unconvincing and absent of any solid cargo flows. The Pacific C5 voyage route closed the week at $7.118, which is quite reflective of the range bound levels seen on the 5TC. Panamax Whilst the North Atlantic - particularly the Baltic region - continued to squeeze rates up in the Atlantic, it was the Pacific leading the way with significant gains mad"
2020-12-07,12712.0,https://www.drycargomag.com/dry-bulk-week-49,CANDIDATE,"Dry Bulk: Week 49 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 49 07 December 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued its meandering behaviour this week as the 5TC opened at $12,712. It weakened throughout the week before reviving to close up Friday at $12,606. It was a varied market across the globe with some pockets of tightness having an overbearing effect on several routes. The West Australia to China C5 lifted 68 cents this week to $7.795, while the Brazil to China C3 saw rates under sustained pressure drop $1.45 down to $12.36. Re-scheduling of several vessels out of Ponta Da Madeira - due to an incident - was partly to blame for this decline. In the North Atlantic, prompt vessel tightness is causing firming of some rates. But overall, the basin remains in dire need of cargo. The Transatlantic C8, trading now at $12,725, lifted at weeks end but is firmly placed as the discounted basin with the Pacific C10 trading now at $16,638 with its more ample supply of cargo. With Q1 '21 only around the corner with its forward levels well below $10k level, the option of which basin to trade will largely favour the Pacific unless 2020 has another surprise up its sleeve. Panamax As we approached the holiday season, the North Atlantic Panamax market was described by a few as appearing like a two-tier market with premium rates paid for the quick Balti"
2021-01-11,2020.0,https://www.drycargomag.com/dry-bulk-week-1-2021,CANDIDATE," Bulk: Week 1 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 1 11 January 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market has surely surprised many this week after sparking into life and quickly surpassing levels seen in November and December 2020. The Capesize 5TC ended 2020 at $16,633 and now closes out its opening week of 2021 at a resounding $21,131. Activity heated up from the middle of the week before exploding higher on Friday off the back of a heated Brazilian market. While major charterer Vale was said to be absent, rates have climbed quickly on prompter requirements scrambling to cover. Brazil to China C3 settled at up $1.645 to $17.33 to end the week. The ballaster line-up is lean, but not overly so. Additional pressure is thought to have been exerted on the market by expectations for this year, manifesting in an elevated derivatives forward curve. In the Pacific, fixing activity was heard to be mild ending out the week, yet rates still surged with poor weather in China cited to be affecting vessel schedules. The West Australia to China C5 settled at the end of the week up $0.491 at $9.336. Panamax Historically, the first working week back after holidays tended to be a passive affair - but this week has completely bucked that trend. EC South America led the drive in the Atlantic with robust demand for first half February arrivals with talk of well in excess of 30 vessels fixed from the market in recent days and likely more. Health"
