report_date,capesize_5tc_usd_per_day,source,source_context
2020-02-24,2787.0,https://www.drycargomag.com/dry-bulk-week-8,"s. The Atlantic continued to improve, with the Transatlantic C8 now pricing at $2,655. Cargo remains limited for owners, while a healthy ballaster list is running low on options. The Pacific Transatlantic C10 continues to make modest gains to close the week out at $4,900. The C5 voyage route, West Australia to China, remains under pressure, but managed to lift slightly this week, finishing at $5.986, a rise of +.391. Re-fuelling timing for owners remains critical as bunkers continue to fluctuate wildly. Fuel demand across all industries has weakened in recent weeks, with the slowdown in China, giving some respite to owners. The Capesize 5TC opened the week at $2,445 to close out the week at $2,787. Panamax A markedly better week, with all routes posting gains. This was led by the P1A Transatlantic round voyage, which gained $1,380 on the week to close at $4,805. The 5TC average duly climbed $1,170 to close at $7,087, an almost 20 per cent gain for the week. Whilst sentiment is much more positive, these things are rarely linear, even when coming from such a low base. Consequently, opinion remains divided as to whether the momentum can be maintained. The East Coast South America (ECSA) market was also active this week, with delivery Arrival Pilot Station (APS) Brazil, becoming delivery dropping outward pilot station (DOP) India in the latter stages of the week. Some short period fixtur"
2020-03-09,2542.0,https://www.drycargomag.com/dry-bulk-week-10,"ge rates. The North Atlantic Basin has shown signs of tightening, as the Puerto Bolivar to Rotterdam C7 ticked up from $6.03 to close the week at $6.35. Although this is thought to be largely sentiment, as fixing volumes remained low. The Brazil to China C3 was one-way traffic this week, with the route taking a particularly heavy blow on Friday, closing out down -0.48 to settle at $11.845. Ballaster vessels are finding themselves being caught directionless in an ocean wilderness and left as easy pickings. The West Australia to China C5 was stable this week, with most majors taking tonnage. It closed out the week down -.264, to settle at $4.936. The Capesize 5TC market closed out the week at $2,542. Capes continue into the new week with little hope of change, alongside the current headwinds on the bow from the global markets. Panamax The week began slowly as usual, before activity peaked. Midweek, healthy fixture volume was seen in the Atlantic. With both fronthaul and Transatlantic mineral activity on the rise, firmer bids were observed. Bids are now available for basis delivery this side, with a 2012-built 82,000dwt vessel agreeing $20,000 for a trip via the Baltic to India, with coal. Support was seen from Transatlantic grains too, but something of a two-tiered market existed. South American business was ably served by ballasters who were willing to operate on cheaper numbers. Sout"
2020-03-16,2797.0,https://www.drycargomag.com/dry-bulk-week-11,"t Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 11 16 March 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market came to work on Monday, with little expectation, or confidence, that the days ahead were going to bring anything other than fallout from Coronavirus. While this was a relatively simple assessment to make, it was without comfort. The magnitude of the fallout to come hammered business markets and civil society around the world, causing widespread fear. As previously mentioned, if the Capesize market wasn’t at precipitously low levels already, it would be on the speed boat there now. The Capesize 5TC opened the week at $2,542 to close at $2,797. Voyage rates were hugely affected after the oil crash on Monday, as bunker fuel was discounted heavily. West Australia to Qingdao dropped -.472 to settle the week out at $4.464. Meanwhile, the Brazil to China C3 market plunged down to settle at $10.535 from $11.84 earlier in the week. Iron ore continues to flow to China, with one source mentioning no significant disruptions to flow so far. While this may not account for all parties, it gives anticipation that the industry infrastructure sectors in China may return to their normal operational capacity sooner rather than later. Panamax The week began on a cautious note, with the news of oil prices and stock markets crashing. Rates stabilised"
2020-03-23,4067.0,https://www.drycargomag.com/dry-bulk-week-12,"ing Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12 23 March 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market made some headway this past week despite being buffeted by the global pandemic storm. With the market in a constant state of flux on a seemingly endless news cycle, increasing restrictions and disruptions, the Cape 5TC managed a lift out of its recent range to settle the week at $4,067, a lift of +$1,270 for the week. The Atlantic Basin was the bigger mover this week, albeit with fewer fixtures, as large declines in the bunker prices lifted timecharter rates in relation to the marked voyage rates. Declines were felt later in the week with the Brazil to Qingdao C3 dropping from $10.535, to end the week at $9.970. West Australia to China C5 saw a constant flow throughout the week with rates fluctuating to close out at $4.305. Overall, sentiment seems improved, yet it’s expected there will be plenty more turmoil to endure as talk of quarantines increasing, credit lines tightening and port closures being mentioned, while governments react with stimulus injections and boarder "
2020-03-30,3675.0,https://www.drycargomag.com/dry-bulk-week-13," severity of this crisis and are acting to mitigate amongst the daily changing circumstances. Force Majeure declarations are increasingly common, with the latest heard being at European steel mills. At the beginning of this week South Africa announced intended lockdowns on its mines. This led to a rush of fixtures on Tuesday, as West Australia to China C5 potentially became the only show in town with cargo flow. C5 traded down to a low of $4.003 this week before lifting at the end of the week to $4.223. Brazil to China business has maintained a faint heartbeat, with owners being picked off slowly at ever sharpening levels. C3 closed the week out at $9.29. The Cape 5TC closed out the week at $3,675, down -392. Next week promises to be defined as another one of uncertainty. While some industries are feeling the impact more than others, it’s imperative in these trying times we all keep calm and carry on – remotely. Panamax A turbulent week with Covid-19 dominating headlines. Subsequently, Force Majeure was declared in several countries and integral shipping ports, as nervousness enveloped the market. Nevertheless, bright news of soya bean meal crushing margins turning positive in China and a good volume of fresh sales were concluded ex-Brazil and USA into China as a result thereof. This translated into a positive move for the Baltic Panamax Index (BPI) route P6, with rates moving on the"
2020-04-06,5949.0,https://www.drycargomag.com/dry-bulk-week-14,"st News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 14 06 April 2020 Dry Bulk | Shipping & Transport Capesize The Capesize market this past week looks to have come off life support and found some improved sentiment. The week began rather ordinary before surging on Tuesday prior to the index publishing. Improved South African loading options and activity out of Brazil were cited as the cause. Countering that, Vale announced that same evening it forecast cuts to iron ore output due to Coronavirus lockdowns. The market remains a touch above OPEX levels, with the Cape 5TC closing the week at $5,949. Cargo supply remains weak, while Covid-19 fallout looks set to increase over the coming weeks. The West Australia to China C5 route was at the centre of Tuesday’s lift. It opened the week at $4.223, lifted to $5.395, to close out Friday at $4.923. A wide spread of earnings has now opened between the Pacific Basin C10 at $7,954 and the Atlantic Basin C8 at $4,620. The Baltic Capesize Index (BCI) lifted this week out of negatives, from -91 to 319, illustrating the improved situation. Panamax The Panamax market roused in the early part of the week, supported in tandem with FFA gains witnessed. The Pacific has been largely driven by strong demand out of the North Pacific. That has favoured Kam"
2020-04-20,9875.0,https://www.drycargomag.com/dry-bulk-week-16,"k on a high, the C5 route added +0.232 to settle at $4.918. The Pacific round voyage route C10 opened the week at a premium to the Transatlantic C8. However, this was quickly surpassed, as the Atlantic Basin saw a lifting of cargo levels to available tonnage as several fixtures posted stronger returns. The Atlantic C8 stands at $10,075 to the Pacific C10 at $8,500. The Atlantic Basin was ignited predominantly on fronthaul C9 and ballaster routes back to the Far East. While fundamentals don’t appear drastically changed the push-pull between the Basins is now in motion, adding volatility and opportunity at above OPEX levels. The Capesize 5TC opened the shortened week at $6,762 to close out at $9,875. Panamax Easter holidays impacted the market last week, with only minor movements in the Baltic Panamax Index (BPI). Baltic mineral trades proved active, so too were South American fronthaul grains, particularly from North Coast South America (NCSA). Rates crept up a little from NCSA, with $13,350 plus $335,000 ballast bonus being paid for an 82,000dwt ship. Rates for Baltic round trips generally hovered around the $5,000 mark, but activity elsewhere was limited. In the Pacific, grain demand from the North Pacific started brightly. An 82,000dwt ship achieving $8,250 for a trip via the North Pacific, back to Singapore-Japan. However, generally demand in the region eased as the week went on, "
2020-06-08,4075.0,https://www.drycargomag.com/dry-bulk-week-23,"ls Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 08 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The small flicker of hope at the beginning of this week has kindled a small fire under the Capesize market. At a paltry $3369 from the beginning of the week, the Capesize 5TC has lifted to $7307 with momentum continuing to build. Led by strong iron ore demand, the fronthaul long ton mile business has heeded the call. The transatlantic business, in contrast, continues to severely lag other regions, giving a strong indication of the continuing weak industrial output owing to Covid-19. The transatlantic C8 closed the week up +875 to $4075 with some suggesting that level to be quite generous considering the serious lack of business. The Pacific basin – and in particular iron ore from Western Australia to China – had strong activity for the second half of this week catching some by surprise. The C5 West Australia to Qingdao opened the week at $4.123 to close at $5.473. Fuel price increase had its part to play this week, lifting voyage prices. But once momentum had built, rates quickly outpaced. Panamax A better week all round, with the timecharter average climbing $345 on the week to Thursday. This was driven predominantly by both the US Gulf, and EC South American fronthaul markets, with P2A gaining $759 on the week to Thursd"
2020-06-15,12410.0,https://www.drycargomag.com/dry-bulk-week-24,"dvertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 24 15 June 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market made new highs for the year this week after strong iron ore demand to the far east continued to develop in the market. Earnings have lifted from sub operating cost levels under two weeks ago, to now having surged up to have the Capesize 5TC settling at $12,410. Long tonne mile cargoes coming from all regions of the Atlantic have looked to fill the void left in supply by sluggish Brazilian offerings. While Vale may have dialled down on output year to date, they were active in the market this week on Brazil to China activity. Voyage route C3 now sits at $14.91 and the Brazil to China timecharter C14 posts at $13,936. In the Pacific, all major iron ore charterers have been busy. Owners trading options have been increasingly plentiful for one of the first times this year so bid offer spreads have been widened, leading to some periods of inactivity and a wait for one side to blink. The West Australia to China C5 lifted from $5.473 on Monday to close o"
2020-09-21,15761.0,https://www.drycargomag.com/dry-bulk-week-38,"38 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 38 21 September 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize It was all heavy swell for the Capesize market this week as rate levels swung with no clear direction. The Capesize 5TC opened the week at $15,248 to close at $15,761. The Pacific basin was seen to gain traction throughout the beginning of the week, supplying positive sentiment into other parts of the market before it fell away mid-week as charterers took the upper hand. It was a short-lived drop as the Pacific steadied itself by weeks end. West Australia to China C5 settled Friday at $7.082. The Brazil to China C3 fed off the early positive sentiment to be very active this week fixing tonnage for laycans throughout October. The route closed with a week on week increase of 69 cents to settle at $16.295. The North Atlantic was largely inactive before a stronger fixture was heard, which helped to lift spirits in the region. It still remains thinly traded a"
2020-10-19,19952.0,https://www.drycargomag.com/dry-bulk-week-42,"Dry Bulk: Week 42 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 42 19 October 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market kept up a constant precipitous fall in values this week. Opening at $29,479, the Capesize 5TC has closed the week at $19,952, a drop of almost -30%. The Atlantic has been the most affected of the basins, yet this is likely because it had further to fall. As expected, activity was low throughout the declining week with owners able to bide their time to take large bites out of rates every time they fixed. The Brazil to China C3 declined at an increasing rate, as it lost -$3.592 to close the market down at $16.53 by weeks end. The Atlantic market was very low throughout the week and the negative sentiment of the wider market pushed the Transatlantic C8 down to $22,475. The Pacific Basin had little to stop the C5 drop. It settled the week at $7.668 breaking hopes of a quick rebound. While rates have lowered, earnings"
2020-11-30,12712.0,https://www.drycargomag.com/dry-bulk-week-48," Week 48 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 48 30 November 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market this week continued its recent range bound sideways drift hitting a low of $11,996 Tuesday on the 5TC, before closing the week out at $12,712. While the Pacific had more of a muted week, the Atlantic basin stepped up its activity with numerous fixtures being heard out of Brazil and, to a lesser extent, the North Atlantic. Meanwhile, Brazil to China voyage rates were seen strengthened, gaining 39 cents to settle the week at $13.815. It is noted that bunker levels have lifted, thus providing underlying support. With the official Baltic loading window now starting to account for the beginning of January, the pressure is on to fix before the season comes to an end. However, some still see plenty of business yet to be done out of Brazil before any end is met. The Pacific Transatlantic C10 at $15,269 still maintains a solid premium ove"
2020-12-07,12606.0,https://www.drycargomag.com/dry-bulk-week-49,"out Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 49 07 December 2020 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued its meandering behaviour this week as the 5TC opened at $12,712. It weakened throughout the week before reviving to close up Friday at $12,606. It was a varied market across the globe with some pockets of tightness having an overbearing effect on several routes. The West Australia to China C5 lifted 68 cents this week to $7.795, while the Brazil to China C3 saw rates under sustained pressure drop $1.45 down to $12.36. Re-scheduling of several vessels out of Ponta Da Madeira - due to an incident - was partly to blame for this decline. In the North Atlantic, prompt vessel tightness is causing firming of some rates. But overall, the basin remains in dire need of cargo. The Transatlantic C8, trading now at $12,725, lifted at weeks end but is firmly placed as the discounted basin with the Pacific C10 trading now at $16,638 with its mor"
2021-01-11,16633.0,https://www.drycargomag.com/dry-bulk-week-1-2021,"t Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 1 11 January 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market has surely surprised many this week after sparking into life and quickly surpassing levels seen in November and December 2020. The Capesize 5TC ended 2020 at $16,633 and now closes out its opening week of 2021 at a resounding $21,131. Activity heated up from the middle of the week before exploding higher on Friday off the back of a heated Brazilian market. While major charterer Vale was said to be absent, rates have climbed quickly on prompter requirements scrambling to cover. Brazil to China C3 settled at up $1.645 to $17.33 to end the week. The ballaster line-up is lean, but not overly so. Additional pressure is thought to have been exerted on the market by expectations for this year, manifesting in an elevated derivatives forward curve. In the Pacific, fixing activity was heard to be mild ending out the week, yet rates still surged with poor weather "
2021-01-18,21667.0,https://www.drycargomag.com/dry-bulk-week-2-2021,"Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 2 18 January 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market surged this past week to a three month high, as a stronger outlook for the market took hold. Opening the second full week of the year at $21,131 the Capesize 5TC peaked mid-week at $26,489, before closing down to end the week at $23,989. Charterers managed to take back a little influence dipping the index. But fixture activity was certainly weaker at weeks end. The Transpacific C10 settled the week at $21,667, with the West Australia to China C5 dropping -.522 on Friday to $8.814. For most of the week the C10 was more in line with the Transatlantic C8, which currently stands at $29,475. But it has now realigned closer to the Brazil to China C14 at $18,664. Not often is such a divide seen between the C10 and C14, which can in part be traced back to the velocity of the recent surge. Rates now appear to be calibrating themselves before the next move, whether up or down remains to be seen. It was heard in the market that Brazilian charterer Vale has had a fire at their Pier 4 South terminal at Ponta da Madeira causing scheduled vessels to be redirected. The severity of the fire and any damage is unk"
2021-02-01,15675.0,https://www.drycargomag.com/dry-bulk-week-4-2021,"cy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 4 01 February 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize routes endured a week of slippage on rates, bringing the market back down to levels seen at the beginning of the month. Dropping -8,956 over the course of the week the Capesize 5TC settled at $15,675. The Atlantic Basin routes were the big movers with the Transatlantic C8, in particular, coming under fire. It posted down to $23,250 as a lack of cargo took its toll. The Pacific Basin, with an abundance of cargo to go along with available vessels, allowed charterers to continually apply downward pressure with the West Australia to Qingdao C5 dropping -1.728 by weeks end to $6.145. While the market did post down on the last day of the week, there was scattered chatter that the market had bottomed in some regions as the ballaster routes lit up green amongst an otherwise sea of red. This time of the year is usually a seasonal low period for Capesize. However, the market continues to surprise"
2021-02-15,10304.0,https://www.drycargomag.com/dry-bulk-week-6-2021,"ontact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 6 15 February 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market was predictably quiet by the end of the week with many traders absent for the beginning of Chinese New Year. The Capesize 5TC registered a token drop of eight to settle at $10,304 as minimal trading was heard. It’s said to be a different story on the derivatives market where rumblings of an upturn in sentiment was heard from several sources. The smaller bulk vessel classes are running counter to the Capesize decline. So much so it was heard Panamax cargoes this week were being combined to be loaded on a Capesize. The market had a fairly constant downward slide in values over the past week and yet the trans-Atlantic C8, which ended at $15,010 still trades at a significant premium to the trans-Pacific at $6,227. This highlights the more precarious trading situation in the Atlantic as tonnage remains tight, yet fixtures continue to tick over. This is not the usual for t"
2021-02-22,14224.0,https://www.drycargomag.com/dry-bulk-week-7-2021,"ertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 7 22 February 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize As one of the more wild weeks in the first quarter for the Capesize comes to an end, the market feels more like it’s in reprieve mood contemplating what comes next. From last Friday at $10,304, the Capesize 5TC reached a high on Wednesday of $15,856 before retreating to close the week out at $14,224. The Australia and Brazil to China routes battled it out for tonnage throughout the week as Owners were swayed in both directions. The west Australia to China C5 opened the week at $5.82, peaked at $8.40 before closing Friday at $7.05. Throughout the week the paper market was heard to be very active and while the Cape market charged, it was definitely not alone as smaller bulk carrier sizes were treading a similar route. The Panamax sector was arguably the star of the show giving Capes somewhat of a leg up with the smaller cargoes combining for Capesize business - a rarity indeed. While the Capesize market has closed down a little for the end of the week, calm seas are unlikely with so much"
2021-03-08,14794.0,https://www.drycargomag.com/dry-bulk-week-9-2021," Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 9 08 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market has surged during the last couple of days of the week to trade in the upper region of its recent range. Gaining $920 on the last trading day of the week the Capesize 5TC settled at $14,794, which reflected the solid trading activity. The West Australia to China C5 gained a strong $0.609 to publish at $8.959, while the timecharter trans-Pacific C10 route lifted $2,200 to $18,992 giving the basin a $3,777 premium over the trans-Atlantic C8 route which published at $15,215. The north Atlantic remains relatively quiet yet steady with rates in the $15,000 level seemingly poised and awaiting market direction. The Brazil market was highly active all week and surprisingly lifted strongly in the face of a solid ballaster fleet. There was talk of possible trucking union strike in Brazil, but as yet no specific detail has emerged. The Capesize market recently seems unwilling to lie down"
2021-03-15,16741.0,https://www.drycargomag.com/dry-bulk-week-10-2021,"go Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 10 15 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize It was another rollercoaster week with high activity on the west Australia and Brazil to China routes. The Capesize 5TC opened the week at $14,794 to move quickly up to $17,889 at midweek before tailing off towards the weekend at $16,741. While the Transatlantic C8 was a calm seas story, the ballaster C14 and the trans-Pacific C10 routes drove rates hard and attracted tonnage for their region with values stalling out on Wednesday. On the ballaster route the tonnage levels remain substantial, with some suggestion of a lack of cargo for end March dates. In the Pacific, the West Australia to China C5 hit a high of $9.623 this week before coming off to settle at $9.155. With the commodity markets and the smaller vessel sizes still pushing up the Capesize sector is feeling supported. The values are ebbing and flowing with strength which is unusual for this time of the year. Capes are being heard taking unusual cargoes along seve"
2021-03-22,19437.0,https://www.drycargomag.com/dry-bulk-week-11-2021,"Dry Bulk: Week 11 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 11 22 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A steady build for the Capesize market saw the 5TC lift $2,696 to settle the week at $19,437. The trajectory of gains appeared more sustainable this week as pressure continued to build on charterers. Significant tail winds are thought to be coming from the smaller sizes as they have continued their charge upwards this week. Unusual fixtures continue to be heard in the market as charterers have looked to Capesize vessels for respite from their own usual vessel classes. The fixing activity was largely centred around the middle of the week with Friday rumours of it being a softer day. The Pacific West Australia to China C5 remained largely resilient to the wider market throughout the week, only lifting slightly from $9.155 to $9.327. The Brazil to China C3, however, saw fixtures acros"
2021-03-29,19014.0,https://www.drycargomag.com/dry-bulk-week-12-2021,"s Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 12 29 March 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize A more tempered week saw rates soften across all routes with low activity in both basins. Resilience and strong optimism still remains from Owners, yet the tailwinds from smaller classes turned to headwinds early in the week as market sentiment across shipping and commodities took a downward turn. The Capesize rates followed suit through until Thursday before posting a small up-tick. The 5TC opened the week at $19,437 to close out the week down $423 at $19,014. The Brazil to China C3 was slightly down $0.71 to $21.04 and the West Australia to China C5 was down $0.104 to $9.223. Both very modest drops with Owners showing no signs of panic. News out of Vales northern Brazil rail line had iron ore cargoes being impacted by a slip incident yet flow continues. Panamax The Panamax 5 time-charter average yielded a loss of $1,326 on the week to publish on closing at $25,447, which is a realistic reflection of the corrective week the Panamax market has experienced following last week’s dramatic rises. Rates in the Atlantic basin eased as demand faltered and pressure slowly built on the nearby position with fewer options for Owners to consider. The Asian m"
2021-04-12,7885.0,https://www.drycargomag.com/dry-bulk-week-14-2021,"Bulk: Week 14 12 April 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued this week with its constant and relatively steady improvement in rate values. The Capesize 5TC lifted 4,058 over the shortened post Easter holiday week to $23,911. While the Transpacific C10 remains the premium paying basin at $27,221, the Atlantic Basin C8 has closed the gap now rated to $19,850, albeit fixtures still remain few and far between in the region. The Fronthaul C9 and Backhaul C16 stood out this week as solid earning fixtures well into the mid $40k regions drove the C9 up to $44,000, while the C16 gathered pace late in the week closing in on $10k to settle at $7,885 with several believing it well undervalued. Out of Brazil, Vale was able to obtain $21 levels for tonnage on C3. But sources say the remaining bids have now all needed to lift - pushing the end of week closing to $22.475. Fixture activity remains strong on the Capesize sector and possibly building without the tailwinds of the smaller sizes. Panamax The Panamax market was described by some as floorless this week, with significant declines across the board and at the time of writing no sign of halting. Despite owners’ resistance, a burgeoning tonnage count building - especially for the nearby position - combined with a lack of demand and a plunging FFA market heaped pressure on rates. No rout"
2021-04-19,28250.0,https://www.drycargomag.com/dry-bulk-week-15,"andling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 15 19 April 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market turned for all Capesize routes this past week as the BCI reached new highs for the year. The Capesize 5TC started the week at $23,911, surged early in the week before a lull mid-week. It closed out with a strong gain of 4,339 for the week to $28,250. Both basins had a solid contribution of fixtures this week. The liquid West Australia to China C5, which closed at $11.368, and the Brazil to China C3, which closed at $25.205, were both highly active in volatile trading sessions. Meanwhile the less frequently traded Backhaul C16 at $14,325 and Fronthaul C9 at $49,200 made significant moves at differing times throughout the week. Rate levels are now closing in on the highs from last year, albeit the build-up in values this time around appear not to be taking off like a spaceship but rather taking considered pauses for evaluation. The flow of fixtures appears strong and supported for the time being as we head into Singapore Maritime Week wh"
2021-04-26,34762.0,https://www.drycargomag.com/dry-bulk-week-16-2021,"Dry Bulk: Week 16 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 16 26 April 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market this week reached rate levels equivalent of last year’s highs. The 5TC rose $6,242 to settle at the end of the week at $34,762. The Transatlantic C8 roared to life throughout the week and is now the premium paying basin up $12,675 to $37,450. The fronthaul C9 has surpassed last year’s peak as Charterers have found little respite from owners in the usual lightly tonnaged region. The more surprising move comes from the Backhaul C16 as owners are demanding premiums for their vessels to perform the longer durations on coal from East Australia to the Continent. The route settled the week at $19,200 with several sources claiming there’s more to come. While higher headline levels are regularly being heard, the usual major charterers on the C5 and C3 routes look to be able to command solid discounts for their cargoes. Howe"
