observation_id,source_file,source_file_type,api_snapshot_timestamp,observation_timestamp,ais_received_timestamp,freshness_minutes,imo,mmsi,vessel_name,vtype_raw,vtype7_bulk_candidate,lat,lon,speed,course,nav_status,destination,zone_name,source,raw_record_index,exact_duplicate_observation,imo_observation_sequence
zone_australia_gladstone_hay_point_20260828T041615Z.json_10,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:02:47Z,73.46666666666667,9694945,269084000,BREGAGLIA,7,True,-23.83375,151.47999,0.0,73.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,10,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_11,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:08:02Z,68.21666666666667,9599078,311001257,POPEYE,7,True,-23.81556,151.2388,0.0,138.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,11,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_12,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:55:01Z,81.23333333333333,9650767,352035000,RAGA,7,True,-23.81918,151.48063,0.2,81.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,12,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_13,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:15:07Z,121.13333333333334,9290971,441609000,ORIENTAL ENTERPRISE,7,True,-23.83007,151.60824,0.0,158.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,13,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_14,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:57:38Z,78.61666666666666,9802205,636018574,MEDI PALMAROLA,7,True,-23.90016,151.58984,0.1,106.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,14,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_15,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:24Z,69.85,9454905,210083000,EFESSOS WAVE,7,True,-23.86487,151.59145,0.0,122.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,15,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_16,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:09Z,69.1,9906740,636021216,TAHO CIRCULAR,7,True,-23.8323,151.49698,0.0,62.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,16,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_17,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:25:37Z,110.63333333333334,9815939,636018518,MEDI GINEVRA,7,True,-23.88145,151.57301,0.1,159.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,17,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_18,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:05Z,70.16666666666667,102579600,636024708,BH PROGRESS,7,True,-23.78191,151.47799,0.0,75.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,18,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_19,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:03:55Z,72.33333333333333,9789831,636017377,JIA MAY,7,True,-23.76622,151.49601,0.2,76.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,19,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_20,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:42Z,68.55,9774472,636017368,KANG MAY,7,True,-23.79253,151.18373,0.1,306.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,20,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_21,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:35Z,68.66666666666667,9877872,538009641,SDTR ERICA,7,True,-23.85242,151.61422,0.0,231.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,21,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_22,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:49Z,68.43333333333334,9607136,564856000,RTM DHAMBUL,7,True,-23.83336,151.51863,0.0,251.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,22,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_23,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:34Z,68.68333333333334,9523201,413985000,YUN LONG FENG,7,True,-23.8292,151.58686,0.1,119.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,23,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_24,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:29Z,77.76666666666667,9708318,636016900,CAROLA,7,True,-23.89876,151.57304,0.2,146.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,24,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_25,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:10:53Z,125.36666666666666,9747390,538006474,DSI PEGASUS,7,True,-23.79018,151.18005,0.0,127.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,25,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_26,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:12:09Z,4.1,9934204,477833200,JOSCO LIUZHOU,7,True,-23.82068,151.24364,0.0,140.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,26,False,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_27,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:19Z,70.93333333333334,9894818,538009407,DESERT NAMULI,7,True,-23.82325,151.24626,0.0,139.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,27,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_28,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:02:43Z,13.533333333333333,9581693,538005240,BOUGAINVILLE,8,False,-23.39355,151.03146,0.1,195.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,28,True,1
