route_id,origin,destination,vessel_class,cargo_type,scenario,alternative_value_usd,sail_value_usd,kill_penalty_threshold_usd,threshold_interpretation,threshold_status
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,bear,1000000.0,614404.5413054023,385595.4586945977,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,base,0.0,933450.8564672901,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,base,250000.0,933450.8564672901,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,base,500000.0,933450.8564672901,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,base,1000000.0,933450.8564672901,66549.14353270992,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,bull,0.0,1524628.369534311,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,bull,250000.0,1524628.369534311,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,bull,500000.0,1524628.369534311,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,bull,1000000.0,1524628.369534311,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bear,0.0,273453.7946539358,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bear,250000.0,273453.7946539358,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bear,500000.0,273453.7946539358,226546.20534606418,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bear,1000000.0,273453.7946539358,726546.2053460642,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,base,0.0,454046.04851915536,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,base,250000.0,454046.04851915536,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,base,500000.0,454046.04851915536,45953.95148084464,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,base,1000000.0,454046.04851915536,545953.9514808446,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bull,0.0,788674.8295004879,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bull,250000.0,788674.8295004879,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bull,500000.0,788674.8295004879,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,bull,1000000.0,788674.8295004879,211325.1704995121,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bear,0.0,441683.7357509183,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bear,250000.0,441683.7357509183,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bear,500000.0,441683.7357509183,58316.26424908172,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bear,1000000.0,441683.7357509183,558316.2642490817,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,base,0.0,758112.7718712812,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,base,250000.0,758112.7718712812,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,base,500000.0,758112.7718712812,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,base,1000000.0,758112.7718712812,241887.2281287188,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bull,0.0,1344440.5924603124,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bull,250000.0,1344440.5924603124,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bull,500000.0,1344440.5924603124,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,bull,1000000.0,1344440.5924603124,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bear,0.0,1232523.0607535127,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bear,250000.0,1232523.0607535127,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bear,500000.0,1232523.0607535127,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bear,1000000.0,1232523.0607535127,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,base,0.0,1745509.7528923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,base,250000.0,1745509.7528923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,base,500000.0,1745509.7528923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,base,1000000.0,1745509.7528923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bull,0.0,2696049.4785785014,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bull,250000.0,2696049.4785785014,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bull,500000.0,2696049.4785785014,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,bull,1000000.0,2696049.4785785014,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bear,0.0,568039.7929302417,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bear,250000.0,568039.7929302417,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bear,500000.0,568039.7929302417,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bear,1000000.0,568039.7929302417,431960.2070697583,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,base,0.0,897450.5330965682,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,base,250000.0,897450.5330965682,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,base,500000.0,897450.5330965682,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,base,1000000.0,897450.5330965682,102549.4669034318,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bull,0.0,1507832.8283764308,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bull,250000.0,1507832.8283764308,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bull,500000.0,1507832.8283764308,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
17,"Queensland, Australia","Haldia, India",Panamax,coking coal,bull,1000000.0,1507832.8283764308,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bear,0.0,164765.63731741282,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bear,250000.0,164765.63731741282,85234.36268258718,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bear,500000.0,164765.63731741282,335234.3626825872,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bear,1000000.0,164765.63731741282,835234.3626825872,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,base,0.0,372472.9020528305,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,base,250000.0,372472.9020528305,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,base,500000.0,372472.9020528305,127527.0979471695,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,base,1000000.0,372472.9020528305,627527.0979471696,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bull,0.0,757344.4971061426,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bull,250000.0,757344.4971061426,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bull,500000.0,757344.4971061426,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,bull,1000000.0,757344.4971061426,242655.50289385743,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bear,0.0,1673573.8819735297,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bear,250000.0,1673573.8819735297,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bear,500000.0,1673573.8819735297,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bear,1000000.0,1673573.8819735297,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,base,0.0,2312975.1518180678,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,base,250000.0,2312975.1518180678,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,base,500000.0,2312975.1518180678,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,base,1000000.0,2312975.1518180678,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bull,0.0,3497755.024191104,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bull,250000.0,3497755.024191104,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bull,500000.0,3497755.024191104,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,bull,1000000.0,3497755.024191104,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bear,0.0,368612.3482392109,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bear,250000.0,368612.3482392109,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bear,500000.0,368612.3482392109,131387.6517607891,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
20,East Coast Australia,East Coast India,Panamax,coal,bear,1000000.0,368612.3482392109,631387.6517607891,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
20,East Coast Australia,East Coast India,Panamax,coal,base,0.0,655832.5502561559,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,base,250000.0,655832.5502561559,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,base,500000.0,655832.5502561559,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,base,1000000.0,655832.5502561559,344167.4497438441,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
20,East Coast Australia,East Coast India,Panamax,coal,bull,0.0,1188037.802790814,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bull,250000.0,1188037.802790814,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bull,500000.0,1188037.802790814,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
20,East Coast Australia,East Coast India,Panamax,coal,bull,1000000.0,1188037.802790814,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bear,0.0,294625.7165654523,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bear,250000.0,294625.7165654523,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bear,500000.0,294625.7165654523,205374.28343454772,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
21,Indonesia,East Coast India,Panamax,coal,bear,1000000.0,294625.7165654523,705374.2834345477,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
21,Indonesia,East Coast India,Panamax,coal,base,0.0,476369.5732089429,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,base,250000.0,476369.5732089429,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,base,500000.0,476369.5732089429,23630.426791057107,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
21,Indonesia,East Coast India,Panamax,coal,base,1000000.0,476369.5732089429,523630.4267910571,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
21,Indonesia,East Coast India,Panamax,coal,bull,0.0,813132.2188805911,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bull,250000.0,813132.2188805911,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bull,500000.0,813132.2188805911,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
21,Indonesia,East Coast India,Panamax,coal,bull,1000000.0,813132.2188805911,186867.7811194089,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,bear,0.0,248210.5967376274,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,bear,250000.0,248210.5967376274,1789.4032623725943,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,bear,500000.0,248210.5967376274,251789.4032623726,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,bear,1000000.0,248210.5967376274,751789.4032623726,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,base,0.0,456729.21797591785,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,base,250000.0,456729.21797591785,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,base,500000.0,456729.21797591785,43270.782024082146,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,base,1000000.0,456729.21797591785,543270.7820240821,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
22,Indonesia,West Coast India,Panamax,coal,bull,0.0,843104.2176974072,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,bull,250000.0,843104.2176974072,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,bull,500000.0,843104.2176974072,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
22,Indonesia,West Coast India,Panamax,coal,bull,1000000.0,843104.2176974072,156895.78230259276,KILL if kill penalty is BELOW threshold,KILL_POSSIBLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bear,0.0,1905713.6042270265,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bear,250000.0,1905713.6042270265,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bear,500000.0,1905713.6042270265,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bear,1000000.0,1905713.6042270265,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,base,0.0,2622062.8778923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,base,250000.0,2622062.8778923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,base,500000.0,2622062.8778923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,base,1000000.0,2622062.8778923973,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bull,0.0,3949423.7091183495,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bull,250000.0,3949423.7091183495,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bull,500000.0,3949423.7091183495,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,bull,1000000.0,3949423.7091183495,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bear,0.0,1341626.5302076652,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bear,250000.0,1341626.5302076652,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bear,500000.0,1341626.5302076652,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bear,1000000.0,1341626.5302076652,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,base,0.0,2061299.7482557725,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,base,250000.0,2061299.7482557725,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,base,500000.0,2061299.7482557725,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,base,1000000.0,2061299.7482557725,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bull,0.0,3394819.6889287727,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bull,250000.0,3394819.6889287727,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bull,500000.0,3394819.6889287727,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,bull,1000000.0,3394819.6889287727,0.0,KILL cannot beat SAIL with any non-negative penalty,KILL_NOT_PREFERABLE
